Year,OSHPD ID,Disposition,Count
2010,191216,Other Care (Another Hospital),2
2010,191216,Skilled Nursing/IC (Elsewhere),15
2010,191216,Died,9
2010,191216,Home Health Service,57
2010,191216,Other,2
2010,191225,Routine (Home),358
2010,191225,Acute Care (Another Hospital),2
2010,191225,Other Care (Another Hospital),23
2010,191225,Prison/Jail,2
2010,191225,Against Medical Advice,282
2010,191227,Routine (Home),21304
2010,191227,Other Care (This Hospital),9
2010,191227,Acute Care (Another Hospital),364
2010,191227,Other Care (Another Hospital),123
2010,191227,Skilled Nursing/IC (Elsewhere),397
2010,191227,Residential Care Facility,107
2010,191227,Prison/Jail,25
2010,191227,Against Medical Advice,342
2010,191227,Died,341
2010,191227,Home Health Service,125
2010,191227,Other,114
2010,191228,Routine (Home),29164
2010,191228,Other Care (This Hospital),31
2010,191228,Acute Care (Another Hospital),1083
2010,191228,Other Care (Another Hospital),652
2010,191228,Skilled Nursing/IC (Elsewhere),577
2010,191228,Residential Care Facility,183
2010,191228,Prison/Jail,2017
2010,191228,Against Medical Advice,746
2010,191228,Died,648
2010,191228,Home Health Service,21
2010,191231,Routine (Home),12852
2010,191231,Acute Care (This Hospital),15
2010,191231,Other Care (This Hospital),36
2010,191231,Acute Care (Another Hospital),411
2010,191231,Other Care (Another Hospital),23
2010,191231,Skilled Nursing/IC (Elsewhere),396
2010,191231,Residential Care Facility,6
2010,191231,Prison/Jail,10
2010,191231,Against Medical Advice,239
2010,191231,Died,152
2010,191231,Home Health Service,81
2010,191231,Other,49
2010,191306,Routine (Home),2816
2010,191306,Acute Care (This Hospital),203
2010,191306,Other Care (This Hospital),288
2010,191306,Acute Care (Another Hospital),143
2010,191306,Other Care (Another Hospital),1
2010,191306,Skilled Nursing/IC (Elsewhere),165
2010,191306,Residential Care Facility,187
2010,191306,Prison/Jail,1
2010,191306,Against Medical Advice,64
2010,191306,Died,12
2010,191306,Home Health Service,116
2010,191306,Other,2
2010,191450,Routine (Home),8934
2010,191450,Acute Care (This Hospital),1
2010,191450,Acute Care (Another Hospital),363
2010,191450,Other Care (Another Hospital),98
2010,191450,Skilled Nursing/IC (Elsewhere),953
2010,191450,Residential Care Facility,261
2010,191450,Against Medical Advice,55
2010,191450,Died,370
2010,191450,Home Health Service,2666
2010,191450,Other,2
2010,194010,Routine (Home),846
2010,194010,Acute Care (Another Hospital),1
2010,194010,Other Care (Another Hospital),1
2010,194010,Residential Care Facility,57
2010,194010,Against Medical Advice,448
2010,194219,Routine (Home),6776
2010,194219,Acute Care (This Hospital),9
2010,194219,Other Care (This Hospital),9
2010,194219,Skilled Nursing/IC (This Hospital),5
2010,194219,Acute Care (Another Hospital),39
2010,194219,Other Care (Another Hospital),134
2010,194219,Skilled Nursing/IC (Elsewhere),640
2010,194219,Residential Care Facility,19
2010,194219,Against Medical Advice,48
2010,194219,Died,248
2010,194219,Home Health Service,1664
2010,194219,Other,12
2010,194967,Routine (Home),65
2010,194967,Acute Care (Another Hospital),5
2010,194967,Other Care (Another Hospital),1
2010,194967,Prison/Jail,1
2010,194967,Against Medical Advice,3
2010,194981,Routine (Home),25
2010,194981,Acute Care (Another Hospital),3
2010,194981,Other Care (Another Hospital),5
2010,194981,Skilled Nursing/IC (Elsewhere),3
2010,194981,Residential Care Facility,71
2010,194981,Against Medical Advice,4
2010,194981,Other,2
2010,196035,Routine (Home),13752
2010,196035,Acute Care (This Hospital),3
2010,196035,Acute Care (Another Hospital),438
2010,196035,Other Care (Another Hospital),69
2010,196035,Skilled Nursing/IC (Elsewhere),1090
2010,196035,Residential Care Facility,36
2010,196035,Prison/Jail,1
2010,196035,Against Medical Advice,66
2010,196035,Died,185
2010,196035,Home Health Service,2262
2010,196035,Other,78
2010,196168,Routine (Home),18868
2010,196168,Acute Care (This Hospital),1
2010,196168,Acute Care (Another Hospital),110
2010,196168,Other Care (Another Hospital),18
2010,196168,Skilled Nursing/IC (Elsewhere),31
2010,196168,Residential Care Facility,2
2010,196168,Against Medical Advice,49
2010,196168,Died,66
2010,196168,Home Health Service,400
2010,196168,Other,5
2010,196403,Routine (Home),18619
2010,196403,Acute Care (This Hospital),1
2010,196403,Acute Care (Another Hospital),679
2010,196403,Other Care (Another Hospital),96
2010,196403,Skilled Nursing/IC (Elsewhere),1101
2010,196403,Residential Care Facility,96
2010,196403,Prison/Jail,5
2010,196403,Against Medical Advice,128
2010,196403,Died,315
2010,196403,Home Health Service,2869
2010,196403,Other,1
2010,196404,Routine (Home),34
2010,196404,Other Care (This Hospital),6
2010,196404,Skilled Nursing/IC (This Hospital),26
2010,196404,Acute Care (Another Hospital),197
2010,196404,Other Care (Another Hospital),2
2010,196404,Skilled Nursing/IC (Elsewhere),6
2010,196404,Residential Care Facility,41
2010,196404,Died,61
2010,201281,Routine (Home),5618
2010,201281,Acute Care (Another Hospital),249
2010,201281,Other Care (Another Hospital),10
2010,201281,Skilled Nursing/IC (Elsewhere),413
2010,201281,Residential Care Facility,9
2010,201281,Prison/Jail,394
2010,201281,Against Medical Advice,78
2010,201281,Died,129
2010,201281,Home Health Service,296
2010,201281,Other,28
2010,204019,Routine (Home),13142
2010,204019,Acute Care (This Hospital),2
2010,204019,Other Care (This Hospital),36
2010,204019,Acute Care (Another Hospital),118
2010,204019,Other Care (Another Hospital),11
2010,204019,Against Medical Advice,5
2010,204019,Died,111
2010,204019,Home Health Service,37
2010,204019,Unknown,3
2010,210992,Routine (Home),3885
2010,210992,Other Care (This Hospital),1
2010,210992,Acute Care (Another Hospital),288
2010,210992,Other Care (Another Hospital),39
2010,210992,Skilled Nursing/IC (Elsewhere),697
2010,210992,Residential Care Facility,118
2010,210992,Prison/Jail,1
2010,210992,Against Medical Advice,44
2010,210992,Died,185
2010,210992,Home Health Service,663
2010,210993,Routine (Home),36
2010,210993,Acute Care (This Hospital),1
2010,210993,Other Care (This Hospital),1
2010,210993,Acute Care (Another Hospital),127
2010,210993,Other Care (Another Hospital),3
2010,210993,Skilled Nursing/IC (Elsewhere),177
2010,210993,Residential Care Facility,6
2010,210993,Prison/Jail,35
2010,210993,Against Medical Advice,7
2010,210993,Died,19
2010,210993,Home Health Service,69
2010,210993,Other,8
2010,211006,Routine (Home),7209
2010,211006,Acute Care (This Hospital),10
2010,211006,Other Care (This Hospital),58
2010,211006,Skilled Nursing/IC (This Hospital),1
2010,211006,Acute Care (Another Hospital),208
2010,211006,Other Care (Another Hospital),159
2010,211006,Skilled Nursing/IC (Elsewhere),1425
2010,211006,Residential Care Facility,116
2010,211006,Prison/Jail,92
2010,211006,Against Medical Advice,89
2010,211006,Died,252
2010,211006,Home Health Service,1410
2010,211006,Other,56
2010,214034,Routine (Home),727
2010,214034,Acute Care (This Hospital),1
2010,214034,Acute Care (Another Hospital),56
2010,214034,Other Care (Another Hospital),36
2010,214034,Skilled Nursing/IC (Elsewhere),379
2010,214034,Residential Care Facility,27
2010,214034,Prison/Jail,12
2010,214034,Against Medical Advice,15
2010,214034,Died,45
2010,214034,Home Health Service,380
2010,214034,Other,11
2010,220733,Routine (Home),157
2010,220733,Acute Care (This Hospital),2
2010,220733,Skilled Nursing/IC (This Hospital),33
2010,220733,Acute Care (Another Hospital),19
2010,220733,Skilled Nursing/IC (Elsewhere),8
2010,220733,Residential Care Facility,4
2010,220733,Against Medical Advice,1
2010,220733,Died,24
2010,220733,Home Health Service,27
2010,230949,Routine (Home),991
2010,230949,Acute Care (This Hospital),1
2010,230949,Skilled Nursing/IC (This Hospital),26
2010,230949,Acute Care (Another Hospital),54
2010,230949,Other Care (Another Hospital),6
2010,230949,Skilled Nursing/IC (Elsewhere),130
2010,230949,Against Medical Advice,8
2010,230949,Died,26
2010,230949,Home Health Service,160
2010,231013,Routine (Home),929
2010,231013,Acute Care (This Hospital),5
2010,231013,Skilled Nursing/IC (This Hospital),140
2010,231013,Acute Care (Another Hospital),82
2010,231013,Other Care (Another Hospital),4
2010,231013,Skilled Nursing/IC (Elsewhere),70
2010,231013,Residential Care Facility,6
2010,231013,Against Medical Advice,12
2010,231013,Died,49
2010,231013,Home Health Service,191
2010,231396,Routine (Home),3649
2010,231396,Acute Care (Another Hospital),160
2010,231396,Other Care (Another Hospital),20
2010,231396,Skilled Nursing/IC (Elsewhere),290
2010,231396,Residential Care Facility,33
2010,231396,Prison/Jail,8
2010,231396,Against Medical Advice,28
2010,231396,Died,85
2010,231396,Home Health Service,434
2010,240924,Routine (Home),2055
2010,240924,Acute Care (Another Hospital),70
2010,240924,Other Care (Another Hospital),2
2010,240924,Skilled Nursing/IC (Elsewhere),111
2010,240924,Residential Care Facility,11
2010,240924,Against Medical Advice,9
2010,240924,Died,25
2010,240924,Home Health Service,28
2010,240924,Other,2
2010,240942,Routine (Home),11488
2010,240942,Acute Care (Another Hospital),415
2010,240942,Other Care (Another Hospital),89
2010,240942,Skilled Nursing/IC (Elsewhere),1252
2010,240942,Residential Care Facility,83
2010,240942,Prison/Jail,53
2010,240942,Against Medical Advice,139
2010,240942,Died,285
2010,240942,Home Health Service,486
2010,240942,Other,2
2010,244027,Routine (Home),524
2010,244027,Acute Care (Another Hospital),4
2010,244027,Skilled Nursing/IC (Elsewhere),13
2010,244027,Residential Care Facility,29
2010,244027,Prison/Jail,1
2010,244027,Other,2
2010,250955,Routine (Home),24
2010,250955,Acute Care (Another Hospital),2
2010,250955,Skilled Nursing/IC (Elsewhere),2
2010,250955,Died,7
2010,250956,Routine (Home),171
2010,250956,Acute Care (This Hospital),8
2010,250956,Skilled Nursing/IC (This Hospital),51
2010,250956,Acute Care (Another Hospital),17
2010,250956,Other Care (Another Hospital),1
2010,250956,Skilled Nursing/IC (Elsewhere),2
2010,250956,Against Medical Advice,2
2010,250956,Died,26
2010,250956,Other,2
2010,260011,Routine (Home),663
2010,260011,Acute Care (Another Hospital),24
2010,260011,Other Care (Another Hospital),6
2010,260011,Skilled Nursing/IC (Elsewhere),9
2010,260011,Home Health Service,1
2010,260011,Other,1
2010,270744,Routine (Home),9203
2010,270744,Acute Care (This Hospital),2
2010,270744,Other Care (This Hospital),97
2010,270744,Acute Care (Another Hospital),105
2010,270744,Other Care (Another Hospital),86
2010,270744,Skilled Nursing/IC (Elsewhere),1564
2010,270744,Against Medical Advice,72
2010,270744,Died,298
2010,270744,Home Health Service,1100
2010,270744,Other,6
2010,270777,Routine (Home),2017
2010,270777,Acute Care (This Hospital),23
2010,270777,Skilled Nursing/IC (This Hospital),132
2010,270777,Acute Care (Another Hospital),88
2010,270777,Other Care (Another Hospital),2
2010,270777,Skilled Nursing/IC (Elsewhere),17
2010,270777,Residential Care Facility,2
2010,270777,Prison/Jail,16
2010,270777,Against Medical Advice,4
2010,270777,Died,32
2010,270777,Home Health Service,11
2010,270875,Routine (Home),8979
2010,270875,Other Care (This Hospital),9
2010,270875,Acute Care (Another Hospital),64
2010,270875,Other Care (Another Hospital),319
2010,270875,Skilled Nursing/IC (Elsewhere),906
2010,270875,Residential Care Facility,32
2010,270875,Prison/Jail,81
2010,270875,Against Medical Advice,41
2010,270875,Died,255
2010,270875,Home Health Service,1826
2010,270875,Other,1
2010,274043,Routine (Home),8500
2010,274043,Acute Care (This Hospital),20
2010,274043,Other Care (This Hospital),79
2010,274043,Acute Care (Another Hospital),137
2010,274043,Other Care (Another Hospital),100
2010,274043,Skilled Nursing/IC (Elsewhere),159
2010,274043,Prison/Jail,390
2010,274043,Against Medical Advice,99
2010,274043,Died,68
2010,274043,Home Health Service,354
2010,274043,Other,95
2010,281047,Routine (Home),5857
2010,281047,Acute Care (This Hospital),14
2010,281047,Other Care (This Hospital),141
2010,281047,Acute Care (Another Hospital),340
2010,281047,Other Care (Another Hospital),8
2010,281047,Skilled Nursing/IC (Elsewhere),1034
2010,281047,Residential Care Facility,49
2010,281047,Prison/Jail,483
2010,281047,Against Medical Advice,61
2010,281047,Died,228
2010,281047,Home Health Service,511
2010,281047,Other,146
2010,281078,Routine (Home),4027
2010,281078,Acute Care (This Hospital),22
2010,281078,Other Care (This Hospital),44
2010,281078,Acute Care (Another Hospital),78
2010,281078,Other Care (Another Hospital),40
2010,281078,Skilled Nursing/IC (Elsewhere),357
2010,281078,Residential Care Facility,414
2010,281078,Prison/Jail,8
2010,281078,Against Medical Advice,78
2010,281078,Died,100
2010,281078,Home Health Service,692
2010,291023,Routine (Home),3843
2010,291023,Acute Care (This Hospital),36
2010,291023,Skilled Nursing/IC (This Hospital),372
2010,291023,Acute Care (Another Hospital),214
2010,291023,Other Care (Another Hospital),8
2010,291023,Skilled Nursing/IC (Elsewhere),648
2010,291023,Residential Care Facility,72
2010,291023,Against Medical Advice,27
2010,291023,Died,172
2010,291023,Home Health Service,720
2010,291023,Other,28
2010,291053,Routine (Home),1933
2010,291053,Acute Care (This Hospital),6
2010,291053,Skilled Nursing/IC (This Hospital),75
2010,291053,Acute Care (Another Hospital),89
2010,291053,Other Care (Another Hospital),3
2010,291053,Skilled Nursing/IC (Elsewhere),7
2010,291053,Against Medical Advice,8
2010,291053,Died,15
2010,291053,Home Health Service,105
2010,291053,Other,13
2010,300032,Routine (Home),11419
2010,300032,Acute Care (Another Hospital),154
2010,300032,Skilled Nursing/IC (Elsewhere),25
2010,300032,Residential Care Facility,13
2010,300032,Against Medical Advice,9
2010,300032,Died,93
2010,300225,Routine (Home),10328
2010,300225,Acute Care (This Hospital),1
2010,300225,Acute Care (Another Hospital),137
2010,300225,Other Care (Another Hospital),128
2010,300225,Skilled Nursing/IC (Elsewhere),1513
2010,300225,Residential Care Facility,119
2010,300225,Against Medical Advice,21
2010,300225,Died,220
2010,300225,Home Health Service,1335
2010,300225,Other,2
2010,301097,Routine (Home),238
2010,301097,Acute Care (This Hospital),8
2010,301097,Other Care (This Hospital),4
2010,301097,Skilled Nursing/IC (This Hospital),8
2010,301097,Acute Care (Another Hospital),12
2010,301097,Other Care (Another Hospital),30
2010,301097,Skilled Nursing/IC (Elsewhere),54
2010,301097,Against Medical Advice,15
2010,301097,Died,7
2010,301097,Home Health Service,9
2010,301097,Other,1
2010,301098,Routine (Home),10716
2010,301098,Acute Care (This Hospital),3
2010,301098,Skilled Nursing/IC (This Hospital),2
2010,301098,Acute Care (Another Hospital),291
2010,301098,Other Care (Another Hospital),59
2010,301098,Skilled Nursing/IC (Elsewhere),1718
2010,301098,Residential Care Facility,94
2010,301098,Prison/Jail,2
