Year,OSHPD ID,Principal Diagnosis Group,Count
2009,196035,Psychoses & Neurosis,207
2009,196035,Nervous & Sensory Systems,254
2009,196035,Circulatory,2210
2009,196035,Respiratory,1045
2009,196035,Digestive,2048
2009,196035,Genitourinary,959
2009,196035,All Pregnancies,3096
2009,196035,Skin Disorders,285
2009,196035,Musculoskeletal,1084
2009,196035,Congenital Anomalies (Birth Defects),28
2009,196035,Perinatal Disorders,44
2009,196035,Symptoms,817
2009,196035,Injuries/Drugs/Complications,846
2009,196035,Other Reasons for Health Services,142
2009,196035,Births,2899
2009,196168,Infections,433
2009,196168,Neoplasms,254
2009,196168,Endocrine/Metabolism,433
2009,196168,Blood/Blood-forming Organs,261
2009,196168,Psychoses & Neurosis,31
2009,196168,Nervous & Sensory Systems,304
2009,196168,Circulatory,117
2009,196168,Respiratory,1910
2009,196168,Digestive,871
2009,196168,Genitourinary,423
2009,196168,All Pregnancies,6446
2009,196168,Skin Disorders,200
2009,196168,Musculoskeletal,138
2009,196168,Congenital Anomalies (Birth Defects),269
2009,196168,Perinatal Disorders,466
2009,196168,Symptoms,387
2009,196168,Injuries/Drugs/Complications,807
2009,196168,Other Reasons for Health Services,364
2009,196168,Births,5580
2009,196403,Infections,450
2009,196403,Neoplasms,258
2009,196403,Endocrine/Metabolism,275
2009,196403,Blood/Blood-forming Organs,96
2009,196403,Psychoses & Neurosis,44
2009,196403,Nervous & Sensory Systems,104
2009,196403,Circulatory,635
2009,196403,Respiratory,476
2009,196403,Digestive,721
2009,196403,Genitourinary,355
2009,196403,All Pregnancies,1101
2009,196403,Skin Disorders,103
2009,210993,Circulatory,61
2009,196403,Musculoskeletal,182
2009,196403,Congenital Anomalies (Birth Defects),17
2009,196403,Perinatal Disorders,26
2009,196403,Symptoms,272
2009,196403,Injuries/Drugs/Complications,350
2009,196403,Other Reasons for Health Services,55
2009,196403,Births,991
2009,196404,Neoplasms,4
2009,196404,Endocrine/Metabolism,21
2009,196404,Blood/Blood-forming Organs,5
2009,196404,Psychoses & Neurosis,43
2009,196404,Nervous & Sensory Systems,21
2009,196404,Circulatory,74
2009,196404,Respiratory,25
2009,196404,Digestive,5
2009,196404,Genitourinary,15
2009,196404,Skin Disorders,2
2009,196404,Musculoskeletal,11
2009,196404,Perinatal Disorders,2
2009,196404,Symptoms,82
2009,196404,Injuries/Drugs/Complications,6
2009,196404,Other Reasons for Health Services,1
2009,201281,Infections,158
2009,201281,Neoplasms,202
2009,201281,Endocrine/Metabolism,224
2009,201281,Blood/Blood-forming Organs,41
2009,201281,Psychoses & Neurosis,22
2009,201281,Nervous & Sensory Systems,36
2009,201281,Circulatory,535
2009,201281,Respiratory,525
2009,201281,Digestive,629
2009,201281,Genitourinary,295
2009,201281,All Pregnancies,1883
2009,201281,Skin Disorders,98
2009,201281,Musculoskeletal,79
2009,201281,Perinatal Disorders,24
2009,201281,Symptoms,206
2009,201281,Injuries/Drugs/Complications,192
2009,201281,Other Reasons for Health Services,4
2009,204019,Infections,620
2009,204019,Neoplasms,213
2009,204019,Endocrine/Metabolism,710
2009,204019,Blood/Blood-forming Organs,263
2009,204019,Psychoses & Neurosis,28
2009,204019,Nervous & Sensory Systems,563
2009,204019,Circulatory,154
2009,204019,Respiratory,3104
2009,204019,Digestive,1187
2009,204019,Genitourinary,492
2009,204019,Skin Disorders,410
2009,204019,Musculoskeletal,339
2009,204019,Congenital Anomalies (Birth Defects),982
2009,204019,Perinatal Disorders,1513
2009,204019,Symptoms,679
2009,204019,Injuries/Drugs/Complications,1232
2009,204019,Other Reasons for Health Services,620
2009,210992,Infections,255
2009,210992,Neoplasms,415
2009,210992,Endocrine/Metabolism,194
2009,210992,Blood/Blood-forming Organs,124
2009,210992,Psychoses & Neurosis,76
2009,210992,Nervous & Sensory Systems,122
2009,210992,Circulatory,1126
2009,210992,Respiratory,565
2009,210992,Digestive,895
2009,210992,Genitourinary,381
2009,210992,All Pregnancies,7
2009,210992,Skin Disorders,131
2009,210992,Musculoskeletal,602
2009,210992,Congenital Anomalies (Birth Defects),7
2009,210992,Symptoms,380
2009,210992,Injuries/Drugs/Complications,610
2009,210992,Other Reasons for Health Services,58
2009,210993,Infections,20
2009,210993,Neoplasms,4
2009,210993,Endocrine/Metabolism,9
2009,210993,Blood/Blood-forming Organs,1
2009,210993,Nervous & Sensory Systems,31
2009,210993,Respiratory,181
2009,210993,Digestive,11
2009,210993,Genitourinary,5
2009,210993,Skin Disorders,32
2009,210993,Musculoskeletal,10
2009,210993,Symptoms,4
2009,210993,Injuries/Drugs/Complications,72
2009,210993,Other Reasons for Health Services,85
2009,211006,Infections,425
2009,211006,Neoplasms,449
2009,211006,Endocrine/Metabolism,242
2009,211006,Blood/Blood-forming Organs,81
2009,211006,Psychoses & Neurosis,771
2009,211006,Nervous & Sensory Systems,206
2009,211006,Circulatory,1448
2009,211006,Respiratory,717
2009,211006,Digestive,997
2009,211006,Genitourinary,469
2009,211006,All Pregnancies,1658
2009,211006,Skin Disorders,158
2009,211006,Musculoskeletal,537
2009,211006,Congenital Anomalies (Birth Defects),7
2009,211006,Perinatal Disorders,49
2009,211006,Symptoms,330
2009,211006,Injuries/Drugs/Complications,1206
2009,211006,Other Reasons for Health Services,151
2009,211006,Births,1549
2009,214034,Infections,134
2009,214034,Neoplasms,79
2009,214034,Endocrine/Metabolism,41
2009,214034,Blood/Blood-forming Organs,33
2009,214034,Psychoses & Neurosis,18
2009,214034,Nervous & Sensory Systems,30
2009,214034,Circulatory,235
2009,214034,Respiratory,195
2009,214034,Digestive,407
2009,214034,Genitourinary,158
2009,214034,All Pregnancies,4
2009,214034,Skin Disorders,44
2009,214034,Musculoskeletal,237
2009,214034,Congenital Anomalies (Birth Defects),3
2009,214034,Symptoms,45
2009,214034,Injuries/Drugs/Complications,182
2009,214034,Other Reasons for Health Services,7
2009,220733,Infections,5
2009,220733,Neoplasms,5
2009,220733,Endocrine/Metabolism,24
2009,220733,Blood/Blood-forming Organs,2
2009,220733,Psychoses & Neurosis,4
2009,220733,Nervous & Sensory Systems,26
2009,220733,Circulatory,58
2009,220733,Respiratory,58
2009,220733,Digestive,35
2009,220733,Genitourinary,26
2009,220733,All Pregnancies,1
2009,220733,Skin Disorders,9
2009,220733,Musculoskeletal,3
2009,220733,Symptoms,17
2009,220733,Injuries/Drugs/Complications,13
2009,220733,Other Reasons for Health Services,29
2009,230949,Infections,43
2009,230949,Neoplasms,42
2009,230949,Endocrine/Metabolism,45
2009,230949,Blood/Blood-forming Organs,18
2009,230949,Psychoses & Neurosis,16
2009,230949,Nervous & Sensory Systems,26
2009,230949,Circulatory,98
2009,230949,Respiratory,106
2009,230949,Digestive,161
2009,230949,Genitourinary,55
2009,230949,All Pregnancies,1
2009,230949,Skin Disorders,27
2009,230949,Musculoskeletal,326
2009,230949,Symptoms,35
2009,230949,Injuries/Drugs/Complications,387
2009,230949,Other Reasons for Health Services,48
2009,231013,Infections,52
2009,231013,Neoplasms,49
2009,231013,Endocrine/Metabolism,48
2009,231013,Blood/Blood-forming Organs,12
2009,231013,Psychoses & Neurosis,19
2009,231013,Nervous & Sensory Systems,38
2009,231013,Circulatory,167
2009,231013,Respiratory,149
2009,231013,Digestive,146
2009,231013,Genitourinary,63
2009,231013,All Pregnancies,186
2009,231013,Skin Disorders,29
2009,231013,Musculoskeletal,57
2009,231013,Congenital Anomalies (Birth Defects),2
2009,231013,Perinatal Disorders,14
2009,231013,Symptoms,58
2009,231013,Injuries/Drugs/Complications,93
2009,231013,Other Reasons for Health Services,27
2009,231013,Births,172
2009,231396,Infections,156
2009,231396,Neoplasms,197
2009,231396,Endocrine/Metabolism,138
2009,231396,Blood/Blood-forming Organs,74
2009,231396,Psychoses & Neurosis,18
2009,231396,Nervous & Sensory Systems,53
2009,231396,Circulatory,458
2009,231396,Respiratory,423
2009,231396,Digestive,498
2009,231396,Genitourinary,274
2009,231396,All Pregnancies,919
2009,231396,Skin Disorders,89
2009,231396,Musculoskeletal,78
2009,231396,Congenital Anomalies (Birth Defects),2
2009,231396,Perinatal Disorders,31
2009,231396,Symptoms,103
2009,231396,Injuries/Drugs/Complications,320
2009,231396,Other Reasons for Health Services,14
2009,231396,Births,848
2009,240924,Infections,54
2009,240924,Neoplasms,44
2009,240924,Endocrine/Metabolism,75
2009,240924,Blood/Blood-forming Organs,26
2009,240924,Psychoses & Neurosis,4
2009,240924,Nervous & Sensory Systems,15
2009,240924,Circulatory,128
2009,240924,Respiratory,258
2009,240924,Digestive,181
2009,240924,Genitourinary,118
2009,240924,All Pregnancies,745
2009,240924,Skin Disorders,29
2009,240924,Musculoskeletal,18
2009,240924,Perinatal Disorders,12
2009,240924,Symptoms,33
2009,240924,Injuries/Drugs/Complications,21
2009,240924,Other Reasons for Health Services,4
2009,240924,Births,710
2009,240942,Infections,763
2009,240942,Neoplasms,387
2009,240942,Endocrine/Metabolism,430
2009,240942,Blood/Blood-forming Organs,175
2009,240942,Psychoses & Neurosis,50
2009,240942,Nervous & Sensory Systems,119
2009,240942,Circulatory,1162
2009,240942,Respiratory,1097
2009,240942,Digestive,1287
2009,240942,Genitourinary,651
2009,240942,All Pregnancies,2835
2009,240942,Skin Disorders,199
2009,240942,Musculoskeletal,278
2009,240942,Congenital Anomalies (Birth Defects),5
2009,240942,Perinatal Disorders,41
2009,240942,Symptoms,340
2009,240942,Injuries/Drugs/Complications,501
2009,240942,Other Reasons for Health Services,34
2009,240942,Births,2679
2009,244027,Psychoses & Neurosis,723
2009,244027,Other Reasons for Health Services,1
2009,250955,Neoplasms,3
2009,250955,Endocrine/Metabolism,2
2009,250955,Blood/Blood-forming Organs,2
2009,250955,Psychoses & Neurosis,1
2009,250955,Nervous & Sensory Systems,2
2009,250955,Circulatory,4
2009,250955,Respiratory,11
2009,250955,Digestive,4
2009,250955,Genitourinary,1
2009,250955,Skin Disorders,1
2009,250955,Symptoms,5
2009,250955,Injuries/Drugs/Complications,3
2009,250956,Infections,18
2009,250956,Neoplasms,8
2009,250956,Endocrine/Metabolism,16
2009,250956,Blood/Blood-forming Organs,1
2009,250956,Psychoses & Neurosis,5
2009,250956,Nervous & Sensory Systems,12
2009,250956,Circulatory,26
2009,250956,Respiratory,74
2009,250956,Digestive,37
2009,250956,Genitourinary,16
2009,250956,All Pregnancies,1
2009,250956,Skin Disorders,9
2009,250956,Musculoskeletal,5
2009,250956,Symptoms,13
2009,250956,Injuries/Drugs/Complications,21
2009,250956,Other Reasons for Health Services,21
2009,250956,Births,1
2009,260011,Infections,2
2009,260011,Neoplasms,12
2009,260011,Endocrine/Metabolism,9
2009,260011,Blood/Blood-forming Organs,1
2009,260011,Psychoses & Neurosis,6
2009,260011,Nervous & Sensory Systems,3
2009,260011,Circulatory,17
2009,260011,Respiratory,57
2009,260011,Digestive,47
2009,260011,Genitourinary,40
2009,260011,All Pregnancies,102
2009,260011,Skin Disorders,13
2009,260011,Musculoskeletal,97
2009,260011,Congenital Anomalies (Birth Defects),1
2009,260011,Perinatal Disorders,4
2009,260011,Symptoms,28
2009,260011,Injuries/Drugs/Complications,210
2009,260011,Births,98
2009,270744,Infections,351
2009,270744,Neoplasms,727
2009,270744,Endocrine/Metabolism,443
2009,270744,Blood/Blood-forming Organs,108
2009,270744,Psychoses & Neurosis,942
2009,270744,Nervous & Sensory Systems,200
2009,270744,Circulatory,1479
2009,270744,Respiratory,926
2009,270744,Digestive,1315
2009,270744,Genitourinary,428
2009,270744,All Pregnancies,1356
2009,270744,Skin Disorders,255
2009,270744,Musculoskeletal,983
2009,270744,Congenital Anomalies (Birth Defects),21
2009,270744,Perinatal Disorders,44
2009,270744,Symptoms,472
2009,270744,Injuries/Drugs/Complications,1002
2009,270744,Other Reasons for Health Services,38
2009,270744,Births,1291
2009,270777,Infections,46
2009,270777,Neoplasms,33
2009,270777,Endocrine/Metabolism,60
2009,270777,Blood/Blood-forming Organs,33
2009,270777,Psychoses & Neurosis,19
2009,270777,Nervous & Sensory Systems,20
2009,270777,Circulatory,156
2009,270777,Respiratory,243
2009,270777,Digestive,229
2009,270777,Genitourinary,105
2009,270777,All Pregnancies,664
2009,270777,Skin Disorders,70
2009,270777,Musculoskeletal,25
2009,270777,Congenital Anomalies (Birth Defects),1
2009,270777,Perinatal Disorders,4
2009,270777,Symptoms,65
2009,270777,Injuries/Drugs/Complications,66
2009,270777,Other Reasons for Health Services,43
2009,270777,Births,606
2009,270875,Infections,391
2009,270875,Neoplasms,507
2009,270875,Endocrine/Metabolism,398
2009,270875,Blood/Blood-forming Organs,79
2009,270875,Psychoses & Neurosis,43
2009,270875,Nervous & Sensory Systems,200
2009,270875,Circulatory,1686
2009,270875,Respiratory,1107
2009,270875,Digestive,1591
2009,270875,Genitourinary,625
2009,270875,All Pregnancies,2249
2009,270875,Skin Disorders,247
2009,270875,Musculoskeletal,765
2009,270875,Congenital Anomalies (Birth Defects),63
2009,270875,Perinatal Disorders,69
2009,270875,Symptoms,366
2009,270875,Injuries/Drugs/Complications,848
2009,270875,Other Reasons for Health Services,84
2009,270875,Births,2060
2009,274043,Infections,155
2009,274043,Neoplasms,103
2009,274043,Endocrine/Metabolism,236
2009,274043,Blood/Blood-forming Organs,39
2009,274043,Psychoses & Neurosis,703
2009,274043,Nervous & Sensory Systems,73
2009,274043,Circulatory,380
2009,274043,Respiratory,615
2009,274043,Digestive,755
2009,274043,Genitourinary,218
2009,274043,All Pregnancies,2981
2009,274043,Skin Disorders,178
2009,274043,Musculoskeletal,83
2009,274043,Congenital Anomalies (Birth Defects),3
2009,274043,Perinatal Disorders,118
2009,274043,Symptoms,276
2009,274043,Injuries/Drugs/Complications,269
2009,274043,Other Reasons for Health Services,367
2009,274043,Births,2700
2009,281047,Infections,408
2009,281047,Neoplasms,369
2009,281047,Endocrine/Metabolism,246
2009,281047,Blood/Blood-forming Organs,104
2009,281047,Psychoses & Neurosis,53
2009,281047,Nervous & Sensory Systems,141
2009,281047,Circulatory,1475
2009,281047,Respiratory,761
2009,281047,Digestive,1006
2009,281047,Genitourinary,394
2009,281047,All Pregnancies,1032
2009,281047,Skin Disorders,205
2009,281047,Musculoskeletal,598
2009,281047,Congenital Anomalies (Birth Defects),8
2009,281047,Perinatal Disorders,30
2009,281047,Symptoms,345
2009,281047,Injuries/Drugs/Complications,808
2009,281047,Other Reasons for Health Services,311
2009,281047,Births,956
2009,281078,Infections,150
2009,281078,Neoplasms,144
2009,281078,Endocrine/Metabolism,90
2009,281078,Blood/Blood-forming Organs,27
2009,281078,Psychoses & Neurosis,1137
2009,281078,Nervous & Sensory Systems,72
2009,281078,Circulatory,1095
2009,281078,Respiratory,334
2009,281078,Digestive,305
2009,281078,Genitourinary,212
2009,281078,All Pregnancies,289
2009,281078,Skin Disorders,46
2009,281078,Musculoskeletal,218
2009,281078,Congenital Anomalies (Birth Defects),6
2009,281078,Perinatal Disorders,3
2009,281078,Symptoms,178
2009,281078,Injuries/Drugs/Complications,277
2009,281078,Other Reasons for Health Services,30
2009,281078,Births,262
2009,281297,Infections,6
2009,281297,Neoplasms,16
2009,281297,Endocrine/Metabolism,10
2009,281297,Blood/Blood-forming Organs,8
2009,281297,Psychoses & Neurosis,13
2009,281297,Nervous & Sensory Systems,9
2009,281297,Circulatory,64
2009,281297,Respiratory,57
2009,281297,Digestive,21
2009,281297,Genitourinary,25
2009,281297,Skin Disorders,7
2009,281297,Musculoskeletal,13
2009,281297,Congenital Anomalies (Birth Defects),2
2009,281297,Symptoms,26
2009,281297,Injuries/Drugs/Complications,13
2009,281297,Other Reasons for Health Services,18
2009,291023,Infections,439
2009,291023,Neoplasms,258
2009,291023,Endocrine/Metabolism,149
2009,291023,Blood/Blood-forming Organs,48
2009,291023,Psychoses & Neurosis,57
2009,291023,Nervous & Sensory Systems,145
2009,291023,Circulatory,869
2009,291023,Respiratory,663
2009,291023,Digestive,842
2009,291023,Genitourinary,298
2009,291023,All Pregnancies,509
2009,291023,Skin Disorders,118
2009,291023,Musculoskeletal,339
2009,291023,Perinatal Disorders,18
2009,291023,Symptoms,396
2009,291023,Injuries/Drugs/Complications,733
2009,291023,Other Reasons for Health Services,435
2009,291023,Births,468
2009,291053,Infections,43
2009,291053,Neoplasms,58
2009,291053,Endocrine/Metabolism,34
2009,291053,Blood/Blood-forming Organs,6
2009,291053,Psychoses & Neurosis,18
2009,291053,Nervous & Sensory Systems,23
2009,291053,Circulatory,129
2009,291053,Respiratory,143
2009,291053,Digestive,269
2009,291053,Genitourinary,53
2009,291053,All Pregnancies,443
