Year,OSHPD ID,Type Of Care,Count
2014,370744,Psychiatric,1748
2014,370745,Psychiatric,5437
2014,370749,Psychiatric,2052
2014,370749,Chemical Dependency,195
2014,370755,Acute,25035
2014,370755,Psychiatric,1472
2014,370755,Physical Rehabilitation,528
2014,370759,Acute,4715
2014,370759,Psychiatric,1909
2014,370759,Physical Rehabilitation,129
2014,370771,Acute,19295
2014,370780,Acute,16425
2014,370780,Psychiatric,1328
2014,370780,Physical Rehabilitation,169
2014,370782,Acute,28216
2014,370782,Psychiatric,891
2014,370787,Acute,454
2014,370875,Acute,16927
2014,370875,Skilled Nursing/Intermediate Care,643
2014,370977,Acute,7382
2014,370977,Skilled Nursing/Intermediate Care,551
2014,370977,Psychiatric,195
2014,371256,Acute,9126
2014,371394,Acute,11895
2014,371394,Physical Rehabilitation,608
2014,374024,Psychiatric,2734
2014,374024,Chemical Dependency,499
2014,374049,Chemical Dependency,261
2014,374055,Skilled Nursing/Intermediate Care,41
2014,374055,Psychiatric,2588
2014,374094,Acute,943
2014,380842,Skilled Nursing/Intermediate Care,1315
2014,380842,Psychiatric,119
2014,380857,Acute,14502
2014,380865,Acute,55
2014,380865,Skilled Nursing/Intermediate Care,941
2014,380865,Physical Rehabilitation,27
2014,380868,Psychiatric,666
2014,380929,Acute,24592
2014,380929,Skilled Nursing/Intermediate Care,366
2014,380929,Psychiatric,773
2014,380933,Acute,3257
2014,380933,Skilled Nursing/Intermediate Care,523
2014,380933,Physical Rehabilitation,526
2014,380939,Acute,15017
2014,380939,Skilled Nursing/Intermediate Care,404
2014,380939,Psychiatric,1928
2014,380960,Acute,4331
2014,380960,Psychiatric,1167
2014,380960,Physical Rehabilitation,422
2014,380964,Acute,4369
2014,380964,Skilled Nursing/Intermediate Care,387
2014,380965,Acute,3842
2014,380965,Skilled Nursing/Intermediate Care,212
2014,380965,Psychiatric,877
2014,380965,Physical Rehabilitation,380
2014,381154,Acute,30994
2014,382715,Acute,1772
2014,390846,Acute,8942
2014,390923,Acute,7936
2014,390923,Physical Rehabilitation,118
2014,391010,Acute,10769
2014,391042,Acute,17614
2014,391056,Acute,4674
2014,392232,Psychiatric,1878
2014,392287,Acute,4309
2014,394003,Psychiatric,574
2014,394009,Acute,12279
2014,394009,Skilled Nursing/Intermediate Care,11
2014,400466,Acute,2258
2014,400466,Physical Rehabilitation,519
2014,400480,Acute,4607
2014,400524,Acute,6229
2014,400548,Acute,5102
2014,404046,Psychiatric,1180
2014,40802,Acute,650
2014,40802,Skilled Nursing/Intermediate Care,123
2014,40875,Acute,5626
2014,40937,Acute,11436
2014,40962,Acute,15736
2014,40962,Psychiatric,725
2014,40962,Physical Rehabilitation,470
2014,410782,Acute,2740
2014,410782,Skilled Nursing/Intermediate Care,475
2014,410782,Psychiatric,554
2014,410804,Acute,8713
2014,410806,Acute,5283
2014,410817,Acute,6960
2014,410817,Skilled Nursing/Intermediate Care,42
2014,410828,Skilled Nursing/Intermediate Care,65
2014,410852,Acute,13618
2014,410852,Psychiatric,1376
2014,410852,Chemical Dependency,466
2014,410891,Acute,6918
2014,414018,Acute,191
2014,420483,Acute,1587
2014,420483,Skilled Nursing/Intermediate Care,14
2014,420491,Acute,2866
2014,420491,Skilled Nursing/Intermediate Care,241
2014,420493,Acute,13870
2014,420493,Skilled Nursing/Intermediate Care,496
2014,420514,Acute,18406
2014,420514,Psychiatric,1311
2014,420514,Physical Rehabilitation,568
2014,420522,Acute,222
2014,424002,Psychiatric,336
2014,430705,Acute,12436
2014,430705,Unknown,3
2014,430763,Acute,22392
2014,430763,Psychiatric,878
2014,430763,Physical Rehabilitation,574
2014,430779,Acute,18584
2014,430779,Psychiatric,633
2014,430779,Physical Rehabilitation,341
2014,430779,Unknown,6
2014,430837,Acute,13569
2014,430837,Skilled Nursing/Intermediate Care,18
2014,430883,Acute,24315
2014,430883,Psychiatric,1048
2014,430883,Physical Rehabilitation,673
2014,430905,Acute,24513
2014,430905,Psychiatric,412
2014,430905,Unknown,4
2014,431506,Acute,12888
2014,434040,Acute,16268
2014,434051,Skilled Nursing/Intermediate Care,27
2014,434138,Acute,3313
2014,434153,Acute,23683
2014,434218,Psychiatric,1063
2014,44006,Psychiatric,535
2014,440755,Acute,10354
2014,440755,Physical Rehabilitation,512
2014,444012,Acute,2508
2014,444013,Acute,5692
2014,450936,Acute,362
2014,450936,Skilled Nursing/Intermediate Care,127
2014,450940,Acute,7000
2014,450949,Acute,14520
2014,454012,Acute,624
2014,454012,Skilled Nursing/Intermediate Care,548
2014,454013,Acute,257
2014,470871,Acute,1099
2014,470871,Skilled Nursing/Intermediate Care,10
2014,470871,Unknown,1
2014,474007,Acute,1592
2014,480989,Acute,9819
2014,480989,Physical Rehabilitation,1116
2014,481015,Psychiatric,2389
2014,481094,Acute,4698
2014,481357,Acute,9900
2014,484044,Acute,6928
2014,490919,Acute,6416
2014,490964,Acute,815
2014,490964,Skilled Nursing/Intermediate Care,132
2014,491001,Acute,3025
2014,491064,Acute,11987
2014,491064,Physical Rehabilitation,260
2014,491076,Acute,1343
2014,491076,Skilled Nursing/Intermediate Care,332
2014,491338,Acute,243
2014,494019,Acute,10267
2014,494048,Psychiatric,1364
2014,494106,Acute,1455
2014,500852,Acute,24414
2014,500852,Psychiatric,3591
2014,500852,Chemical Dependency,13
2014,500867,Acute,9645
2014,500867,Skilled Nursing/Intermediate Care,273
2014,500939,Acute,18686
2014,500954,Acute,582
2014,500954,Skilled Nursing/Intermediate Care,210
2014,500967,Acute,847
2014,500967,Skilled Nursing/Intermediate Care,245
2014,504038,Acute,549
2014,50932,Acute,1162
2014,514001,Psychiatric,217
2014,514030,Acute,512
2014,514033,Psychiatric,409
2014,521041,Acute,3649
2014,531059,Acute,332
2014,531059,Skilled Nursing/Intermediate Care,50
2014,540734,Acute,23199
2014,540734,Skilled Nursing/Intermediate Care,556
2014,540734,Psychiatric,1837
2014,540734,Physical Rehabilitation,580
2014,540798,Acute,7550
2014,540798,Skilled Nursing/Intermediate Care,12
2014,540816,Acute,4717
2014,554011,Acute,5248
2014,554011,Skilled Nursing/Intermediate Care,233
2014,560203,Psychiatric,3784
2014,560473,Acute,14638
2014,560481,Acute,10241
2014,560481,Psychiatric,1612
2014,560492,Acute,16124
2014,560492,Skilled Nursing/Intermediate Care,694
2014,560492,Physical Rehabilitation,391
2014,560492,Unknown,8
2014,560501,Acute,722
2014,560501,Skilled Nursing/Intermediate Care,238
2014,560508,Acute,2521
2014,560508,Skilled Nursing/Intermediate Care,42
2014,560525,Acute,6494
2014,560529,Acute,11077
2014,560529,Physical Rehabilitation,375
2014,560838,Psychiatric,151
2014,571086,Acute,3818
2014,571086,Psychiatric,1007
2014,574010,Acute,4943
2014,580996,Acute,13144
2014,60870,Acute,916
2014,60870,Skilled Nursing/Intermediate Care,117
2014,70904,Acute,3749
2014,70924,Acute,10129
2014,70924,Psychiatric,589
2014,70934,Acute,8665
2014,70988,Acute,19215
2014,70988,Physical Rehabilitation,604
2014,70990,Acute,16486
2014,71018,Acute,9376
2014,74017,Acute,5141
2014,74039,Psychiatric,2411
2014,74039,Chemical Dependency,602
2014,74097,Acute,9436
2014,84001,Acute,2388
2014,90793,Acute,2333
2014,90793,Skilled Nursing/Intermediate Care,83
2014,90933,Acute,5305
2014,90933,Skilled Nursing/Intermediate Care,363
2014,94002,Psychiatric,475
