Year,OSHPD ID,Principal_Procedure_Group,Count
2010,490919,Musculoskeletal,303
2010,490919,Skin,112
2010,490919,Diagnostic/Therapeutic,391
2010,490919,Other Interventions,22
2010,490964,Nervous System,2
2010,490964,Nose/Mouth/Pharynx,1
2010,490964,Respiratory,6
2010,490964,Cardiovascular,11
2010,490964,Blood/Lymph Organs,1
2010,490964,Digestive,65
2010,490964,Female Reproductive Organs,4
2010,490964,Musculoskeletal,149
2010,490964,Skin,12
2010,490964,Diagnostic/Therapeutic,153
2010,490964,Other Interventions,3
2010,491001,Nervous System,11
2010,491001,Nose/Mouth/Pharynx,6
2010,491001,Respiratory,45
2010,491001,Cardiovascular,160
2010,491001,Blood/Lymph Organs,4
2010,491001,Digestive,368
2010,491001,Urinary,20
2010,491001,Male Reproductive Organs,29
2010,491001,Female Reproductive Organs,45
2010,491001,OB Procedures,483
2010,491001,Musculoskeletal,254
2010,491001,Skin,64
2010,491001,Diagnostic/Therapeutic,1432
2010,491001,Other Interventions,8
2010,491064,Nervous System,286
2010,491064,Endocrine System,53
2010,491064,Eye,16
2010,491064,Ear,2
2010,491064,Nose/Mouth/Pharynx,74
2010,491064,Respiratory,230
2010,491064,Cardiovascular,1258
2010,491064,Blood/Lymph Organs,49
2010,491064,Digestive,1171
2010,491064,Urinary,121
2010,491064,Male Reproductive Organs,182
2010,491064,Female Reproductive Organs,173
2010,491064,OB Procedures,1001
2010,491064,Musculoskeletal,1673
2010,491064,Skin,321
2010,491064,Diagnostic/Therapeutic,4713
2010,491064,Other Interventions,62
2010,491076,Nervous System,9
2010,491076,Endocrine System,2
2010,491076,Eye,1
2010,491076,Respiratory,16
2010,491076,Cardiovascular,33
2010,491076,Blood/Lymph Organs,9
2010,491076,Digestive,193
2010,491076,Urinary,19
2010,491076,Male Reproductive Organs,17
2010,491076,Female Reproductive Organs,45
2010,491076,OB Procedures,173
2010,491076,Musculoskeletal,147
2010,491076,Skin,23
2010,491076,Diagnostic/Therapeutic,163
2010,491076,Other Interventions,9
2010,491338,Nervous System,32
2010,491338,Endocrine System,8
2010,491338,Nose/Mouth/Pharynx,1
2010,491338,Respiratory,13
2010,491338,Cardiovascular,95
2010,491338,Blood/Lymph Organs,2
2010,491338,Digestive,105
2010,491338,Urinary,7
2010,491338,Male Reproductive Organs,2
2010,491338,Musculoskeletal,257
2010,491338,Skin,17
2010,491338,Diagnostic/Therapeutic,120
2010,491338,Other Interventions,7
2010,494019,Nervous System,61
2010,494019,Endocrine System,12
2010,494019,Eye,6
2010,494019,Ear,4
2010,494019,Nose/Mouth/Pharynx,44
2010,494019,Respiratory,124
2010,494019,Cardiovascular,339
2010,494019,Blood/Lymph Organs,50
2010,494019,Digestive,999
2010,494019,Urinary,151
2010,494019,Male Reproductive Organs,476
2010,494019,Female Reproductive Organs,221
2010,494019,OB Procedures,1855
2010,494019,Musculoskeletal,854
2010,494019,Skin,122
2010,494019,Diagnostic/Therapeutic,3456
2010,494019,Other Interventions,34
2010,500852,Nervous System,263
2010,500852,Endocrine System,47
2010,500852,Eye,10
2010,500852,Ear,4
2010,500852,Nose/Mouth/Pharynx,50
2010,500852,Respiratory,271
2010,500852,Cardiovascular,2403
2010,500852,Blood/Lymph Organs,37
2010,500852,Digestive,1293
2010,500852,Urinary,142
2010,500852,Male Reproductive Organs,67
2010,500852,Female Reproductive Organs,481
2010,500852,OB Procedures,3895
2010,500852,Musculoskeletal,1118
2010,500852,Skin,339
2010,500852,Diagnostic/Therapeutic,3228
2010,500852,Other Interventions,13
2010,500867,Nervous System,116
2010,500867,Endocrine System,9
2010,500867,Eye,1
2010,500867,Nose/Mouth/Pharynx,14
2010,500867,Respiratory,123
2010,500867,Cardiovascular,822
2010,500867,Blood/Lymph Organs,25
2010,500867,Digestive,1551
2010,500867,Urinary,63
2010,500867,Male Reproductive Organs,29
2010,500867,Female Reproductive Organs,264
2010,500867,OB Procedures,1314
2010,500867,Musculoskeletal,447
2010,500867,Skin,159
2010,500867,Diagnostic/Therapeutic,2135
2010,500867,Other Interventions,8
2010,500939,Nervous System,288
2010,500939,Endocrine System,48
2010,500939,Eye,14
2010,500939,Ear,7
2010,500939,Nose/Mouth/Pharynx,65
2010,500939,Respiratory,427
2010,500939,Cardiovascular,2531
2010,500939,Blood/Lymph Organs,51
2010,500939,Digestive,2606
2010,500939,Urinary,292
2010,500939,Male Reproductive Organs,121
2010,500939,Female Reproductive Organs,409
2010,500939,OB Procedures,2151
2010,500939,Musculoskeletal,1575
2010,500939,Skin,424
2010,500939,Diagnostic/Therapeutic,2453
2010,500939,Other Interventions,85
2010,500967,Nervous System,4
2010,500967,Endocrine System,1
2010,500967,Respiratory,18
2010,500967,Cardiovascular,25
2010,500967,Blood/Lymph Organs,4
2010,500967,Digestive,207
2010,500967,Urinary,3
2010,500967,Male Reproductive Organs,7
2010,500967,Female Reproductive Organs,41
2010,500967,OB Procedures,242
2010,500967,Musculoskeletal,49
2010,500967,Skin,20
2010,500967,Diagnostic/Therapeutic,359
2010,500967,Other Interventions,1
2010,504038,Nervous System,48
2010,504038,Endocrine System,4
2010,504038,Nose/Mouth/Pharynx,2
2010,504038,Cardiovascular,1
2010,531059,Respiratory,5
2010,504038,Blood/Lymph Organs,1
2010,504038,Digestive,30
2010,504038,Urinary,32
2010,504038,Male Reproductive Organs,23
2010,504038,Female Reproductive Organs,130
2010,504038,Musculoskeletal,604
2010,504038,Skin,58
2010,504038,Diagnostic/Therapeutic,10
2010,504038,Other Interventions,12
2010,514001,Diagnostic/Therapeutic,354
2010,514030,Nervous System,1
2010,514030,Endocrine System,5
2010,514030,Nose/Mouth/Pharynx,1
2010,514030,Cardiovascular,1
2010,514030,Blood/Lymph Organs,21
2010,514030,Digestive,74
2010,514030,Urinary,6
2010,514030,Male Reproductive Organs,2
2010,514030,Female Reproductive Organs,142
2010,514030,Musculoskeletal,366
2010,514030,Skin,44
2010,514030,Diagnostic/Therapeutic,3
2010,514030,Other Interventions,7
2010,521041,Nervous System,30
2010,521041,Endocrine System,1
2010,521041,Nose/Mouth/Pharynx,6
2010,521041,Respiratory,24
2010,521041,Cardiovascular,50
2010,521041,Blood/Lymph Organs,1
2010,521041,Digestive,252
2010,521041,Urinary,2
2010,521041,Male Reproductive Organs,102
2010,521041,Female Reproductive Organs,192
2010,521041,OB Procedures,719
2010,521041,Musculoskeletal,295
2010,521041,Skin,51
2010,521041,Diagnostic/Therapeutic,320
2010,521041,Other Interventions,11
2010,531059,Nervous System,1
2010,531059,Endocrine System,1
2010,531059,Cardiovascular,9
2010,531059,Digestive,29
2010,531059,Male Reproductive Organs,1
2010,531059,Female Reproductive Organs,6
2010,531059,Musculoskeletal,1
2010,531059,Skin,6
2010,531059,Diagnostic/Therapeutic,22
2010,540734,Nervous System,257
2010,540734,Endocrine System,46
2010,540734,Eye,2
2010,540734,Ear,1
2010,540734,Nose/Mouth/Pharynx,33
2010,540734,Respiratory,251
2010,540734,Cardiovascular,4219
2010,540734,Blood/Lymph Organs,64
2010,540734,Digestive,1991
2010,540734,Urinary,435
2010,540734,Male Reproductive Organs,127
2010,540734,Female Reproductive Organs,453
2010,540734,OB Procedures,4327
2010,540734,Musculoskeletal,1355
2010,540734,Skin,419
2010,540734,Diagnostic/Therapeutic,3357
2010,540734,Other Interventions,82
2010,540798,Nervous System,88
2010,540798,Endocrine System,7
2010,540798,Eye,2
2010,540798,Ear,3
2010,540798,Nose/Mouth/Pharynx,11
2010,540798,Respiratory,70
2010,540798,Cardiovascular,338
2010,540798,Blood/Lymph Organs,12
2010,540798,Digestive,764
2010,540798,Urinary,597
2010,540798,Male Reproductive Organs,23
2010,540798,Female Reproductive Organs,221
2010,540798,OB Procedures,1901
2010,540798,Musculoskeletal,274
2010,540798,Skin,126
2010,540798,Diagnostic/Therapeutic,2683
2010,540798,Other Interventions,1
2010,540816,Nervous System,23
2010,540816,Endocrine System,2
2010,540816,Nose/Mouth/Pharynx,14
2010,540816,Respiratory,63
2010,540816,Cardiovascular,150
2010,540816,Blood/Lymph Organs,10
2010,540816,Digestive,586
2010,540816,Urinary,34
2010,540816,Male Reproductive Organs,9
2010,540816,Female Reproductive Organs,141
2010,540816,OB Procedures,1168
2010,540816,Musculoskeletal,166
2010,540816,Skin,143
2010,540816,Diagnostic/Therapeutic,153
2010,540816,Other Interventions,2
2010,551061,Cardiovascular,1
2010,551061,Diagnostic/Therapeutic,1
2010,554011,Nervous System,37
2010,554011,Endocrine System,4
2010,554011,Eye,2
2010,554011,Nose/Mouth/Pharynx,11
2010,554011,Respiratory,83
2010,554011,Cardiovascular,260
2010,554011,Blood/Lymph Organs,17
2010,554011,Digestive,611
2010,554011,Urinary,45
2010,554011,Male Reproductive Organs,8
2010,554011,Female Reproductive Organs,141
2010,554011,OB Procedures,560
2010,554011,Musculoskeletal,591
2010,554011,Skin,68
2010,554011,Diagnostic/Therapeutic,597
2010,554011,Other Interventions,10
2010,560203,Diagnostic/Therapeutic,472
2010,560473,Nervous System,257
2010,560473,Endocrine System,26
2010,560473,Eye,2
2010,560473,Ear,3
2010,560473,Nose/Mouth/Pharynx,18
2010,560473,Respiratory,187
2010,560473,Cardiovascular,1657
2010,560473,Blood/Lymph Organs,65
2010,560473,Digestive,1631
2010,560473,Urinary,183
2010,560473,Male Reproductive Organs,525
2010,560473,Female Reproductive Organs,504
2010,560473,OB Procedures,2567
2010,560473,Musculoskeletal,1481
2010,560473,Skin,175
2010,560473,Diagnostic/Therapeutic,807
2010,560473,Other Interventions,37
2010,560481,Nervous System,251
2010,560481,Endocrine System,107
2010,560481,Eye,19
2010,560481,Ear,10
2010,560481,Nose/Mouth/Pharynx,63
2010,560481,Respiratory,144
2010,560481,Cardiovascular,280
2010,560481,Blood/Lymph Organs,74
2010,560481,Digestive,1275
2010,560481,Urinary,102
2010,560481,Male Reproductive Organs,196
2010,560481,Female Reproductive Organs,382
2010,560481,OB Procedures,2708
2010,560481,Musculoskeletal,698
2010,560481,Skin,327
2010,560481,Diagnostic/Therapeutic,844
2010,560481,Other Interventions,4
2010,560492,Nervous System,302
2010,560492,Endocrine System,54
2010,560492,Eye,7
2010,560492,Ear,2
2010,560492,Nose/Mouth/Pharynx,33
2010,560492,Respiratory,215
2010,560492,Cardiovascular,1898
2010,560492,Blood/Lymph Organs,48
2010,560492,Digestive,1354
2010,560492,Urinary,138
2010,560492,Male Reproductive Organs,527
2010,560492,Female Reproductive Organs,216
2010,560492,OB Procedures,1842
2010,560492,Musculoskeletal,1404
2010,560492,Skin,334
2010,560492,Diagnostic/Therapeutic,1652
2010,560492,Other Interventions,87
2010,560501,Nervous System,10
2010,560501,Eye,1
2010,560501,Nose/Mouth/Pharynx,1
2010,560501,Respiratory,14
2010,560501,Cardiovascular,23
2010,560501,Digestive,95
2010,560501,Urinary,3
2010,560501,Female Reproductive Organs,3
2010,560501,Musculoskeletal,82
2010,560501,Skin,4
2010,560501,Diagnostic/Therapeutic,533
2010,560501,Other Interventions,4
2010,560508,Nervous System,37
2010,560508,Endocrine System,5
2010,560508,Eye,2
2010,560508,Ear,1
2010,560508,Nose/Mouth/Pharynx,8
2010,560508,Respiratory,41
2010,560508,Cardiovascular,267
2010,560508,Blood/Lymph Organs,13
2010,560508,Digestive,468
2010,560508,Urinary,21
2010,560508,Male Reproductive Organs,88
2010,560508,Female Reproductive Organs,59
2010,560508,OB Procedures,241
2010,560508,Musculoskeletal,336
2010,560508,Skin,65
2010,560508,Diagnostic/Therapeutic,570
2010,560508,Other Interventions,22
2010,560525,Nervous System,121
2010,560525,Endocrine System,11
2010,560525,Eye,2
2010,560525,Ear,1
2010,560525,Nose/Mouth/Pharynx,31
2010,560525,Respiratory,93
2010,560525,Cardiovascular,304
2010,560525,Blood/Lymph Organs,22
2010,560525,Digestive,982
2010,560525,Urinary,93
2010,560525,Male Reproductive Organs,226
2010,560525,Female Reproductive Organs,185
2010,560525,OB Procedures,715
2010,560525,Musculoskeletal,397
2010,560525,Skin,120
2010,560525,Diagnostic/Therapeutic,1090
2010,560525,Other Interventions,4
2010,560529,Nervous System,248
2010,560529,Endocrine System,51
2010,560529,Eye,6
2010,560529,Ear,2
2010,560529,Nose/Mouth/Pharynx,29
2010,560529,Respiratory,235
2010,560529,Cardiovascular,1701
2010,560529,Blood/Lymph Organs,25
2010,560529,Digestive,1430
2010,560529,Urinary,110
2010,560529,Male Reproductive Organs,235
2010,560529,Female Reproductive Organs,204
2010,560529,OB Procedures,2224
2010,560529,Musculoskeletal,706
2010,560529,Skin,193
2010,560529,Diagnostic/Therapeutic,1543
2010,560529,Other Interventions,30
2010,564121,Nervous System,105
2010,564121,Endocrine System,49
2010,564121,Ear,2
2010,564121,Nose/Mouth/Pharynx,17
2010,564121,Blood/Lymph Organs,23
2010,564121,Digestive,30
2010,564121,Urinary,36
2010,564121,Male Reproductive Organs,107
2010,564121,Female Reproductive Organs,254
2010,564121,Musculoskeletal,514
2010,564121,Skin,68
2010,564121,Other Interventions,6
2010,571086,Nervous System,34
2010,571086,Endocrine System,18
2010,571086,Eye,3
2010,571086,Nose/Mouth/Pharynx,8
2010,571086,Respiratory,59
2010,571086,Cardiovascular,272
2010,571086,Blood/Lymph Organs,5
2010,571086,Digestive,358
2010,571086,Urinary,20
2010,571086,Male Reproductive Organs,36
2010,571086,Female Reproductive Organs,146
2010,571086,OB Procedures,688
2010,571086,Musculoskeletal,357
2010,571086,Skin,64
2010,571086,Diagnostic/Therapeutic,1061
2010,571086,Other Interventions,5
2010,574010,Nervous System,12
2010,574010,Endocrine System,20
2010,574010,Nose/Mouth/Pharynx,5
2010,574010,Respiratory,57
2010,574010,Cardiovascular,80
2010,574010,Blood/Lymph Organs,3
2010,574010,Digestive,310
2010,574010,Urinary,160
2010,574010,Male Reproductive Organs,60
2010,574010,Female Reproductive Organs,145
2010,574010,OB Procedures,1350
2010,574010,Musculoskeletal,311
2010,574010,Skin,62
2010,574010,Diagnostic/Therapeutic,222
2010,574010,Other Interventions,2
2010,580996,Nervous System,155
2010,580996,Endocrine System,13
2010,580996,Eye,2
2010,580996,Ear,3
2010,580996,Nose/Mouth/Pharynx,16
2010,580996,Respiratory,249
2010,580996,Cardiovascular,1286
2010,580996,Blood/Lymph Organs,34
2010,580996,Digestive,1354
2010,580996,Urinary,106
2010,580996,Male Reproductive Organs,135
2010,580996,Female Reproductive Organs,221
2010,580996,OB Procedures,2072
2010,580996,Musculoskeletal,521
2010,580996,Skin,260
2010,580996,Diagnostic/Therapeutic,3022
2010,580996,Other Interventions,10
2011,10735,Nervous System,16
2011,10735,Endocrine System,1
2011,10735,Nose/Mouth/Pharynx,5
2011,10735,Respiratory,43
2011,10735,Cardiovascular,123
2011,10735,Blood/Lymph Organs,5
2011,10735,Digestive,252
2011,10735,Urinary,3
2011,10735,Male Reproductive Organs,5
2011,10735,Female Reproductive Organs,31
2011,10735,Musculoskeletal,135
2011,10735,Skin,68
2011,10735,Diagnostic/Therapeutic,430
2011,10735,Other Interventions,4
2011,10739,Nervous System,343
2011,10739,Endocrine System,21
2011,10739,Eye,4
2011,10739,Ear,4
2011,10739,Nose/Mouth/Pharynx,31
2011,10739,Respiratory,189
2011,10739,Cardiovascular,1099
2011,10739,Blood/Lymph Organs,70
2011,10739,Digestive,1053
2011,10739,Urinary,154
2011,10739,Male Reproductive Organs,254
2011,10739,Female Reproductive Organs,521
2011,10739,OB Procedures,7145
2011,10739,Musculoskeletal,813
2011,10739,Skin,323
2011,10739,Diagnostic/Therapeutic,7275
2011,10967,Respiratory,102
2011,10739,Other Interventions,25
2011,10776,Nervous System,630
2011,10776,Endocrine System,12
2011,10776,Eye,31
2011,10776,Ear,57
2011,10776,Nose/Mouth/Pharynx,259
2011,10776,Respiratory,149
2011,10776,Cardiovascular,375
2011,10776,Blood/Lymph Organs,67
2011,10776,Digestive,881
2011,10776,Urinary,55
2011,10776,Male Reproductive Organs,21
2011,10776,Female Reproductive Organs,52
2011,10776,Musculoskeletal,673
2011,10776,Skin,318
2011,10776,Diagnostic/Therapeutic,1433
2011,10776,Other Interventions,2
2011,10805,Nervous System,283
2011,10805,Endocrine System,13
2011,10805,Eye,30
2011,10805,Ear,6
2011,10805,Nose/Mouth/Pharynx,34
2011,10805,Respiratory,198
2011,10805,Cardiovascular,543
2011,10805,Blood/Lymph Organs,29
2011,10805,Digestive,706
2011,10805,Urinary,66
2011,10805,Male Reproductive Organs,87
2011,10805,Female Reproductive Organs,188
2011,10805,OB Procedures,1130
2011,10805,Musculoskeletal,657
2011,10805,Skin,237
2011,10805,Diagnostic/Therapeutic,1347
2011,10805,Other Interventions,15
2011,10844,Cardiovascular,3
2011,10844,Female Reproductive Organs,1
2011,10844,Skin,2
2011,10844,Diagnostic/Therapeutic,841
2011,10846,Nervous System,242
2011,10967,Cardiovascular,925
2011,10846,Endocrine System,40
2011,10846,Eye,38
2011,10846,Ear,4
2011,10846,Nose/Mouth/Pharynx,64
2011,10846,Respiratory,215
2011,10846,Cardiovascular,703
2011,10846,Blood/Lymph Organs,37
2011,10846,Digestive,1183
2011,10846,Urinary,95
2011,10846,Male Reproductive Organs,31
2011,10846,Female Reproductive Organs,256
2011,10846,OB Procedures,1106
2011,10846,Musculoskeletal,698
2011,10846,Skin,484
2011,10846,Diagnostic/Therapeutic,4848
2011,10846,Other Interventions,6
2011,10856,Nervous System,611
2011,10856,Endocrine System,66
2011,10856,Eye,21
2011,10856,Ear,13
2011,10856,Nose/Mouth/Pharynx,149
2011,10856,Respiratory,351
2011,10856,Cardiovascular,835
2011,10856,Blood/Lymph Organs,127
2011,10856,Digestive,2122
2011,10856,Urinary,289
2011,10856,Male Reproductive Organs,529
2011,10856,Female Reproductive Organs,448
2011,10856,OB Procedures,2263
2011,10856,Musculoskeletal,2513
2011,10856,Skin,411
2011,10856,Diagnostic/Therapeutic,5691
2011,10856,Other Interventions,187
2011,10858,Nervous System,158
2011,10858,Endocrine System,49
2011,10858,Eye,14
2011,10858,Ear,8
2011,10858,Nose/Mouth/Pharynx,136
2011,10858,Respiratory,223
2011,10858,Cardiovascular,948
2011,10858,Blood/Lymph Organs,96
2011,10858,Digestive,1927
2011,10858,Urinary,384
