Year,OSHPD ID,Principal Injury Group,Count
2009,331168,Adverse Effects of Drugs,1380
2009,331168,Self-Inflicted,44
2009,331168,Inflicted by Others,11
2009,331168,Undetermined,8
2009,331168,Late Effects of Injury,55
2009,331194,Rail & Motor Vehicles,23
2009,331194,Other Vehicle/Transport,13
2009,331194,Accidental Poisoning,64
2009,331194,Misadventures/Complications,131
2009,331194,Accidental Falls,673
2009,331194,Fire Accidents,1
2009,331194,Natural/Environment,20
2009,331194,Submersion/Suffocation/Foreign Body,24
2009,331194,Other Accidents,147
2009,331194,Adverse Effects of Drugs,467
2009,331194,Self-Inflicted,48
2009,331194,Inflicted by Others,16
2009,331194,Undetermined,16
2009,331194,Late Effects of Injury,31
2009,331216,Rail & Motor Vehicles,14
2009,331216,Other Vehicle/Transport,6
2009,331216,Accidental Poisoning,29
2009,331216,Misadventures/Complications,365
2009,331216,Accidental Falls,213
2009,331216,Fire Accidents,1
2009,331216,Natural/Environment,48
2009,331216,Submersion/Suffocation/Foreign Body,13
2009,331216,Other Accidents,72
2009,331216,Adverse Effects of Drugs,337
2009,331216,Self-Inflicted,34
2009,331216,Inflicted by Others,7
2009,331216,Undetermined,6
2009,331216,Late Effects of Injury,54
2009,331288,Rail & Motor Vehicles,7
2009,331288,Accidental Poisoning,3
2009,331288,Misadventures/Complications,47
2009,331288,Accidental Falls,21
2009,331288,Natural/Environment,12
2009,331288,Submersion/Suffocation/Foreign Body,6
2009,331288,Other Accidents,16
2009,331288,Adverse Effects of Drugs,50
2009,331288,Self-Inflicted,5
2009,331288,Inflicted by Others,13
2009,331288,Undetermined,6
2009,331288,Late Effects of Injury,4
2009,331293,Rail & Motor Vehicles,12
2009,331293,Other Vehicle/Transport,4
2009,331293,Accidental Poisoning,26
2009,331293,Misadventures/Complications,401
2009,331293,Accidental Falls,215
2009,331293,Fire Accidents,1
2009,331293,Natural/Environment,11
2009,331293,Submersion/Suffocation/Foreign Body,14
2009,331293,Other Accidents,103
2009,331293,Adverse Effects of Drugs,223
2009,331293,Self-Inflicted,37
2009,331293,Inflicted by Others,8
2009,331293,Undetermined,5
2009,331293,Late Effects of Injury,32
2009,331312,Rail & Motor Vehicles,382
2009,331312,Other Vehicle/Transport,42
2009,331312,Accidental Poisoning,53
2009,331312,Misadventures/Complications,43
2009,331312,Accidental Falls,732
2009,331312,Fire Accidents,1
2009,331312,Natural/Environment,20
2009,331312,Submersion/Suffocation/Foreign Body,22
2009,331312,Other Accidents,234
2009,331312,Adverse Effects of Drugs,1213
2009,331312,Self-Inflicted,61
2009,331312,Inflicted by Others,136
2009,331312,Undetermined,18
2009,331312,War,1
2009,331312,Late Effects of Injury,73
2009,331326,Rail & Motor Vehicles,5
2009,331326,Other Vehicle/Transport,2
2009,331326,Accidental Poisoning,14
2009,331326,Misadventures/Complications,49
2009,331326,Accidental Falls,132
2009,331326,Natural/Environment,7
2009,331326,Submersion/Suffocation/Foreign Body,7
2009,331326,Other Accidents,27
2009,331326,Adverse Effects of Drugs,152
2009,331326,Self-Inflicted,17
2009,331326,Inflicted by Others,3
2009,331326,Undetermined,16
2009,331326,Late Effects of Injury,9
2009,332172,Rail & Motor Vehicles,1
2009,332172,Accidental Poisoning,1
2009,332172,Other Accidents,1
2009,332172,Adverse Effects of Drugs,4
2009,334018,Rail & Motor Vehicles,11
2009,334018,Other Vehicle/Transport,5
2009,334018,Accidental Poisoning,27
2009,334018,Misadventures/Complications,30
2009,334018,Accidental Falls,266
2009,334018,Fire Accidents,1
2009,334018,Natural/Environment,8
2009,334018,Submersion/Suffocation/Foreign Body,3
2009,334018,Other Accidents,51
2009,334018,Adverse Effects of Drugs,168
2009,334018,Self-Inflicted,23
2009,334018,Undetermined,7
2009,334018,Late Effects of Injury,7
2009,334025,Rail & Motor Vehicles,44
2009,334025,Other Vehicle/Transport,14
2009,334025,Accidental Poisoning,43
2009,334025,Accidental Falls,358
2009,334025,Natural/Environment,16
2009,334025,Submersion/Suffocation/Foreign Body,13
2009,334025,Other Accidents,90
2009,334025,Adverse Effects of Drugs,990
2009,334025,Self-Inflicted,43
2009,334025,Inflicted by Others,4
2009,334025,Undetermined,9
2009,334025,Late Effects of Injury,25
2009,334048,Rail & Motor Vehicles,3
2009,334048,Other Vehicle/Transport,1
2009,334048,Accidental Poisoning,32
2009,334048,Accidental Falls,52
2009,334048,Fire Accidents,1
2009,334048,Natural/Environment,5
2009,334048,Submersion/Suffocation/Foreign Body,6
2009,334048,Other Accidents,36
2009,334048,Adverse Effects of Drugs,165
2009,334048,Self-Inflicted,85
2009,334048,Inflicted by Others,6
2009,334048,Undetermined,2
2009,334048,Late Effects of Injury,8
2009,334068,Rail & Motor Vehicles,405
2009,334068,Other Vehicle/Transport,65
2009,334068,Accidental Poisoning,91
2009,334068,Misadventures/Complications,53
2009,334068,Accidental Falls,741
2009,334068,Natural/Environment,34
2009,334068,Submersion/Suffocation/Foreign Body,41
2009,334068,Other Accidents,161
2009,334068,Adverse Effects of Drugs,833
2009,334068,Self-Inflicted,76
2009,334068,Inflicted by Others,54
2009,334068,Undetermined,15
2009,334068,Late Effects of Injury,34
2009,334487,Rail & Motor Vehicles,359
2009,334487,Other Vehicle/Transport,37
2009,334487,Accidental Poisoning,63
2009,334487,Misadventures/Complications,43
2009,334487,Accidental Falls,404
2009,334487,Fire Accidents,2
2009,334487,Natural/Environment,35
2009,334487,Submersion/Suffocation/Foreign Body,39
2009,334487,Other Accidents,153
2009,334487,Adverse Effects of Drugs,452
2009,334487,Self-Inflicted,483
2009,334487,Inflicted by Others,204
2009,334487,Undetermined,8
2009,334487,Late Effects of Injury,96
2009,340913,Rail & Motor Vehicles,77
2009,340913,Other Vehicle/Transport,38
2009,340913,Accidental Poisoning,143
2009,340913,Accidental Falls,1223
2009,340913,Fire Accidents,6
2009,340913,Natural/Environment,43
2009,340913,Submersion/Suffocation/Foreign Body,53
2009,340913,Other Accidents,311
2009,340913,Adverse Effects of Drugs,1999
2009,340913,Self-Inflicted,114
2009,340913,Inflicted by Others,29
2009,340913,Undetermined,11
2009,340913,Late Effects of Injury,104
2009,340947,Rail & Motor Vehicles,10
2009,340947,Other Vehicle/Transport,7
2009,340947,Accidental Poisoning,64
2009,340947,Misadventures/Complications,554
2009,340947,Accidental Falls,464
2009,340947,Fire Accidents,2
2009,340947,Natural/Environment,17
2009,340947,Submersion/Suffocation/Foreign Body,5
2009,340947,Other Accidents,121
2009,340947,Adverse Effects of Drugs,748
2009,340947,Self-Inflicted,35
2009,340947,Inflicted by Others,15
2009,340947,Undetermined,18
2009,340947,Late Effects of Injury,97
2009,340950,Rail & Motor Vehicles,437
2009,340950,Other Vehicle/Transport,75
2009,340950,Accidental Poisoning,139
2009,340950,Misadventures/Complications,768
2009,340950,Accidental Falls,894
2009,340950,Fire Accidents,3
2009,340950,Natural/Environment,36
2009,340950,Submersion/Suffocation/Foreign Body,29
2009,340950,Other Accidents,213
2009,340950,Adverse Effects of Drugs,919
2009,340950,Self-Inflicted,195
2009,340950,Inflicted by Others,179
2009,340950,Undetermined,17
2009,340950,Late Effects of Injury,105
2009,340951,Rail & Motor Vehicles,11
2009,340951,Other Vehicle/Transport,7
2009,340951,Accidental Poisoning,95
2009,340951,Misadventures/Complications,200
2009,340951,Accidental Falls,281
2009,340951,Natural/Environment,17
2009,340951,Submersion/Suffocation/Foreign Body,14
2009,340951,Other Accidents,89
2009,340951,Adverse Effects of Drugs,459
2009,340951,Self-Inflicted,57
2009,340951,Inflicted by Others,16
2009,340951,Undetermined,4
2009,340951,Late Effects of Injury,71
2009,341006,Rail & Motor Vehicles,1346
2009,341006,Other Vehicle/Transport,178
2009,341006,Accidental Poisoning,175
2009,341006,Misadventures/Complications,533
2009,341006,Accidental Falls,1177
2009,341006,Fire Accidents,91
2009,341006,Natural/Environment,85
2009,341006,Submersion/Suffocation/Foreign Body,84
2009,341006,Other Accidents,470
2009,341006,Adverse Effects of Drugs,1028
2009,341006,Self-Inflicted,158
2009,341006,Inflicted by Others,631
2009,341006,Undetermined,22
2009,341006,Late Effects of Injury,299
2009,341051,Rail & Motor Vehicles,18
2009,341051,Other Vehicle/Transport,15
2009,341051,Accidental Poisoning,99
2009,341051,Misadventures/Complications,36
2009,341051,Accidental Falls,505
2009,341051,Natural/Environment,22
2009,341051,Submersion/Suffocation/Foreign Body,10
2009,341051,Other Accidents,108
2009,341051,Adverse Effects of Drugs,731
2009,341051,Self-Inflicted,63
2009,341051,Inflicted by Others,18
2009,341051,Undetermined,7
2009,341051,War,1
2009,341051,Late Effects of Injury,53
2009,341052,Rail & Motor Vehicles,11
2009,341052,Other Vehicle/Transport,9
2009,341052,Accidental Poisoning,60
2009,341052,Misadventures/Complications,16
2009,341052,Accidental Falls,95
2009,341052,Fire Accidents,1
2009,341052,Natural/Environment,8
2009,341052,Submersion/Suffocation/Foreign Body,55
2009,341052,Other Accidents,56
2009,341052,Adverse Effects of Drugs,656
2009,341052,Self-Inflicted,30
2009,341052,Inflicted by Others,9
2009,341052,Undetermined,10
2009,341052,Late Effects of Injury,21
2009,342344,Rail & Motor Vehicles,166
2009,342344,Other Vehicle/Transport,26
2009,342344,Accidental Poisoning,61
2009,342344,Accidental Falls,430
2009,342344,Fire Accidents,2
2009,342344,Natural/Environment,16
2009,342344,Submersion/Suffocation/Foreign Body,37
2009,342344,Other Accidents,144
2009,342344,Adverse Effects of Drugs,721
2009,342344,Self-Inflicted,42
2009,342344,Inflicted by Others,70
2009,342344,Undetermined,25
2009,342344,Late Effects of Injury,50
2009,342392,Rail & Motor Vehicles,3
2009,342392,Other Vehicle/Transport,1
2009,342392,Misadventures/Complications,1
2009,342392,Accidental Falls,18
2009,342392,Fire Accidents,4
2009,342392,Natural/Environment,2
2009,342392,Submersion/Suffocation/Foreign Body,1
2009,342392,Other Accidents,222
2009,342392,Adverse Effects of Drugs,1
2009,342392,Self-Inflicted,22
2009,342392,Inflicted by Others,8
2009,342392,Undetermined,256
2009,342392,Late Effects of Injury,3
2009,344017,Accidental Falls,36
2009,344017,Other Accidents,2
2009,344017,Adverse Effects of Drugs,19
2009,344017,Self-Inflicted,18
2009,344017,Inflicted by Others,2
2009,344021,Accidental Falls,24
2009,344021,Fire Accidents,2
2009,344021,Natural/Environment,2
2009,344021,Submersion/Suffocation/Foreign Body,1
2009,344021,Other Accidents,45
2009,344021,Self-Inflicted,17
2009,344021,Inflicted by Others,3
2009,344021,Undetermined,139
2009,344021,Late Effects of Injury,3
2009,344029,Rail & Motor Vehicles,12
2009,344029,Other Vehicle/Transport,10
2009,344029,Accidental Poisoning,25
2009,344029,Misadventures/Complications,4
2009,344029,Accidental Falls,229
2009,344029,Natural/Environment,9
2009,344029,Submersion/Suffocation/Foreign Body,6
2009,344029,Other Accidents,47
2009,344029,Adverse Effects of Drugs,225
2009,344029,Self-Inflicted,45
2009,344029,Inflicted by Others,5
2009,344029,Undetermined,2
2009,344029,Late Effects of Injury,5
2009,344035,Misadventures/Complications,53
2009,344035,Submersion/Suffocation/Foreign Body,9
2009,344035,Other Accidents,2
2009,344035,Adverse Effects of Drugs,8
2009,344035,Undetermined,1
2009,344035,Late Effects of Injury,3
2009,344114,Rail & Motor Vehicles,5
2009,344114,Other Vehicle/Transport,1
2009,344114,Misadventures/Complications,100
2009,344114,Accidental Falls,5
2009,344114,Fire Accidents,77
2009,344114,Natural/Environment,1
2009,344114,Submersion/Suffocation/Foreign Body,2
2009,344114,Other Accidents,182
2009,344114,Adverse Effects of Drugs,5
2009,344114,Self-Inflicted,1
2009,344114,Inflicted by Others,1
2009,344114,Undetermined,5
2009,344114,Late Effects of Injury,34
2009,350784,Rail & Motor Vehicles,27
2009,350784,Other Vehicle/Transport,8
2009,350784,Accidental Poisoning,10
2009,350784,Misadventures/Complications,47
2009,350784,Accidental Falls,106
2009,350784,Natural/Environment,8
2009,350784,Submersion/Suffocation/Foreign Body,6
2009,350784,Other Accidents,35
2009,350784,Adverse Effects of Drugs,111
2009,350784,Self-Inflicted,18
2009,350784,Inflicted by Others,7
2009,350784,Undetermined,4
2009,350784,Late Effects of Injury,2
2009,361105,Rail & Motor Vehicles,8
2009,361105,Accidental Poisoning,20
2009,361105,Misadventures/Complications,64
2009,361105,Accidental Falls,44
2009,361105,Fire Accidents,1
2009,361105,Natural/Environment,14
2009,361105,Submersion/Suffocation/Foreign Body,3
2009,361105,Other Accidents,20
2009,361105,Adverse Effects of Drugs,96
2009,361105,Self-Inflicted,7
2009,361105,Inflicted by Others,3
2009,361105,Undetermined,9
2009,361105,Late Effects of Injury,14
2009,361110,Rail & Motor Vehicles,1
2009,361110,Other Vehicle/Transport,1
2009,361110,Accidental Poisoning,12
2009,361110,Misadventures/Complications,22
2009,361110,Accidental Falls,24
2009,361110,Natural/Environment,2
2009,361110,Other Accidents,3
2009,361110,Adverse Effects of Drugs,25
2009,361110,Inflicted by Others,1
2009,361110,Late Effects of Injury,3
2009,361144,Rail & Motor Vehicles,26
2009,361144,Other Vehicle/Transport,2
2009,361144,Accidental Poisoning,49
2009,361144,Misadventures/Complications,122
2009,361144,Accidental Falls,282
2009,361144,Fire Accidents,1
2009,361144,Natural/Environment,35
2009,361144,Submersion/Suffocation/Foreign Body,13
2009,361144,Other Accidents,100
2009,361144,Adverse Effects of Drugs,367
2009,361144,Self-Inflicted,59
2009,361144,Inflicted by Others,8
2009,361144,Undetermined,8
2009,361144,Late Effects of Injury,32
2009,361166,Rail & Motor Vehicles,6
2009,361166,Other Vehicle/Transport,1
2009,361166,Accidental Poisoning,28
2009,361166,Misadventures/Complications,26
2009,361166,Accidental Falls,125
2009,361166,Natural/Environment,11
2009,361166,Submersion/Suffocation/Foreign Body,5
2009,361166,Other Accidents,40
2009,361166,Adverse Effects of Drugs,117
2009,361166,Self-Inflicted,22
2009,361166,Inflicted by Others,2
2009,361166,Undetermined,2
2009,361166,Late Effects of Injury,28
2009,361223,Rail & Motor Vehicles,119
2009,361223,Other Vehicle/Transport,28
2009,361223,Accidental Poisoning,122
2009,361223,Accidental Falls,807
2009,361223,Fire Accidents,3
2009,361223,Natural/Environment,53
2009,361223,Submersion/Suffocation/Foreign Body,44
2009,361223,Other Accidents,298
2009,361223,Adverse Effects of Drugs,1503
2009,361223,Self-Inflicted,89
2009,361223,Inflicted by Others,53
2009,361223,Undetermined,28
2009,361223,Late Effects of Injury,92
2009,361246,Rail & Motor Vehicles,678
2009,361246,Other Vehicle/Transport,52
2009,361246,Accidental Poisoning,141
2009,361246,Misadventures/Complications,28
2009,361246,Accidental Falls,635
2009,361246,Fire Accidents,2
2009,361246,Natural/Environment,53
2009,361246,Submersion/Suffocation/Foreign Body,78
2009,361246,Other Accidents,281
2009,361246,Adverse Effects of Drugs,1695
2009,361246,Self-Inflicted,76
2009,361246,Inflicted by Others,244
2009,361246,Undetermined,25
2009,361246,Late Effects of Injury,298
2009,361266,Rail & Motor Vehicles,1
2009,361266,Accidental Poisoning,2
2009,361266,Accidental Falls,18
2009,361266,Natural/Environment,2
2009,361266,Other Accidents,4
2009,361266,Adverse Effects of Drugs,2
2009,361274,Rail & Motor Vehicles,2
2009,361274,Accidental Poisoning,1
2009,361274,Misadventures/Complications,212
2009,361274,Accidental Falls,4
2009,361274,Natural/Environment,1
2009,361274,Submersion/Suffocation/Foreign Body,2
2009,361274,Other Accidents,2
2009,361274,Adverse Effects of Drugs,33
2009,361274,Undetermined,1
2009,361274,Late Effects of Injury,24
2009,361308,Rail & Motor Vehicles,17
2009,361308,Other Vehicle/Transport,6
2009,361308,Accidental Poisoning,71
2009,361308,Misadventures/Complications,364
2009,361308,Accidental Falls,399
2009,361308,Natural/Environment,15
2009,361308,Submersion/Suffocation/Foreign Body,13
2009,361308,Other Accidents,82
2009,361308,Adverse Effects of Drugs,481
2009,361308,Self-Inflicted,101
2009,361308,Inflicted by Others,12
2009,361308,Undetermined,11
2009,361308,Late Effects of Injury,36
2009,361318,Rail & Motor Vehicles,38
2009,361318,Other Vehicle/Transport,9
2009,361318,Accidental Poisoning,89
