Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Principal_Procedure_Group,Count
2009,444013,WATSONVILLE COMMUNITY HOSPITAL,Investor,SANTA CRUZ,Diagnostic/Therapeutic,404
2009,444013,WATSONVILLE COMMUNITY HOSPITAL,Investor,SANTA CRUZ,Other Interventions,11
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Nervous System,1
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Respiratory,1
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Cardiovascular,3
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Blood/Lymph Organs,1
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Digestive,4
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Urinary,28
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Male Reproductive Organs,16
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Female Reproductive Organs,4
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,OB Procedures,78
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Musculoskeletal,63
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Skin,6
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Diagnostic/Therapeutic,80
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Nervous System,23
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Endocrine System,11
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Eye,5
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Nose/Mouth/Pharynx,12
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Respiratory,90
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Cardiovascular,467
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Blood/Lymph Organs,6
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Digestive,492
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Urinary,41
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Male Reproductive Organs,12
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Female Reproductive Organs,34
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Musculoskeletal,223
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Skin,109
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Diagnostic/Therapeutic,895
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Other Interventions,10
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Nervous System,412
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Endocrine System,13
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Eye,13
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Ear,6
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Nose/Mouth/Pharynx,32
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Respiratory,385
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Cardiovascular,2016
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Blood/Lymph Organs,83
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Digestive,1034
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Urinary,213
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Male Reproductive Organs,353
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Female Reproductive Organs,398
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,OB Procedures,1976
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Musculoskeletal,1942
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Skin,242
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Diagnostic/Therapeutic,1666
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Other Interventions,110
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Respiratory,1
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Cardiovascular,114
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Digestive,7
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Urinary,2
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Male Reproductive Organs,1
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Musculoskeletal,9
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Skin,94
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Diagnostic/Therapeutic,752
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Other Interventions,1
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Nervous System,53
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Endocrine System,1
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Nose/Mouth/Pharynx,1
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Blood/Lymph Organs,1
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Digestive,5
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Urinary,3
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Male Reproductive Organs,7
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Female Reproductive Organs,165
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Musculoskeletal,141
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Skin,2
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Diagnostic/Therapeutic,1
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Nervous System,16
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Endocrine System,1
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Eye,2
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Nose/Mouth/Pharynx,3
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Respiratory,20
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Cardiovascular,14
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Blood/Lymph Organs,2
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Digestive,99
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Urinary,37
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Male Reproductive Organs,11
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Female Reproductive Organs,35
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,OB Procedures,163
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Musculoskeletal,220
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Skin,23
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Diagnostic/Therapeutic,93
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Other Interventions,40
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Nervous System,11
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Endocrine System,6
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Nose/Mouth/Pharynx,1
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Respiratory,11
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Cardiovascular,24
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Blood/Lymph Organs,11
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Digestive,183
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Urinary,12
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Male Reproductive Organs,18
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Female Reproductive Organs,109
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,OB Procedures,178
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Musculoskeletal,116
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Skin,15
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Diagnostic/Therapeutic,95
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Other Interventions,3
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Nervous System,95
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Endocrine System,25
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Eye,4
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Ear,3
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Nose/Mouth/Pharynx,19
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Respiratory,197
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Cardiovascular,645
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Blood/Lymph Organs,68
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Digestive,1358
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Urinary,202
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Male Reproductive Organs,781
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Female Reproductive Organs,349
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,OB Procedures,2389
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Musculoskeletal,1312
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Skin,234
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Diagnostic/Therapeutic,4146
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Other Interventions,54
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Nervous System,40
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Endocrine System,18
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Nose/Mouth/Pharynx,7
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Respiratory,126
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Cardiovascular,336
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Blood/Lymph Organs,16
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Digestive,462
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Urinary,48
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Male Reproductive Organs,144
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Female Reproductive Organs,183
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,OB Procedures,833
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Musculoskeletal,416
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Skin,111
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Diagnostic/Therapeutic,1338
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Other Interventions,17
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Nervous System,53
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Endocrine System,9
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Eye,1
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Ear,1
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Nose/Mouth/Pharynx,13
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Respiratory,92
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Cardiovascular,582
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Blood/Lymph Organs,9
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Digestive,525
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Urinary,62
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Male Reproductive Organs,254
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Female Reproductive Organs,73
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,OB Procedures,1390
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Musculoskeletal,232
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Skin,77
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Diagnostic/Therapeutic,2996
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Other Interventions,4
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Nervous System,15
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Ear,3
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Nose/Mouth/Pharynx,1
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Respiratory,47
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Cardiovascular,307
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Blood/Lymph Organs,2
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Digestive,296
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Urinary,20
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Male Reproductive Organs,1
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Female Reproductive Organs,14
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Musculoskeletal,245
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Skin,41
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Diagnostic/Therapeutic,1108
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Other Interventions,4
2009,484028,NORTH VALLEY-SOLANO COUNTY PSYCHIATRIC HEALTH FACILITY,Investor,SOLANO,Diagnostic/Therapeutic,765
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Nervous System,6
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Eye,1
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Respiratory,11
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Cardiovascular,31
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Blood/Lymph Organs,1
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Digestive,80
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Urinary,12
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Male Reproductive Organs,1
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Female Reproductive Organs,2
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Musculoskeletal,36
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Skin,12
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Diagnostic/Therapeutic,128
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Nervous System,34
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Endocrine System,13
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Eye,1
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Ear,2
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Nose/Mouth/Pharynx,31
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Respiratory,72
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Cardiovascular,985
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Blood/Lymph Organs,17
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Digestive,494
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Urinary,49
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Male Reproductive Organs,249
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Female Reproductive Organs,204
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,OB Procedures,1740
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Musculoskeletal,279
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Skin,94
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Diagnostic/Therapeutic,282
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Other Interventions,16
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Nervous System,1
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Eye,2
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Respiratory,16
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Cardiovascular,6
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Blood/Lymph Organs,1
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Digestive,88
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Female Reproductive Organs,10
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Musculoskeletal,153
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Skin,11
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Diagnostic/Therapeutic,126
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Other Interventions,6
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Nervous System,11
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Endocrine System,4
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Eye,1
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Ear,2
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Nose/Mouth/Pharynx,2
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Respiratory,43
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Cardiovascular,204
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Blood/Lymph Organs,6
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Digestive,380
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Urinary,32
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Male Reproductive Organs,27
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Female Reproductive Organs,48
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,OB Procedures,473
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Musculoskeletal,258
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Skin,85
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Diagnostic/Therapeutic,725
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Other Interventions,6
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Nervous System,264
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Endocrine System,34
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Eye,16
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Ear,8
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Nose/Mouth/Pharynx,87
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Respiratory,219
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Cardiovascular,1386
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Blood/Lymph Organs,68
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Digestive,1260
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Urinary,102
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Male Reproductive Organs,169
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Female Reproductive Organs,157
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,OB Procedures,1100
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Musculoskeletal,1711
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Skin,258
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Diagnostic/Therapeutic,2935
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Other Interventions,46
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Nervous System,26
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Endocrine System,1
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Nose/Mouth/Pharynx,3
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Respiratory,21
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Cardiovascular,40
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Blood/Lymph Organs,9
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Digestive,166
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Urinary,9
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Male Reproductive Organs,17
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Female Reproductive Organs,50
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,OB Procedures,195
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Musculoskeletal,126
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Skin,26
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Diagnostic/Therapeutic,148
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Other Interventions,4
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Nervous System,30
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Eye,3
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Nose/Mouth/Pharynx,4
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Respiratory,18
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Cardiovascular,87
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Blood/Lymph Organs,8
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Digestive,113
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Urinary,6
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Female Reproductive Organs,3
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Musculoskeletal,244
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Skin,37
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Diagnostic/Therapeutic,164
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Other Interventions,6
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Nervous System,68
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Endocrine System,16
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Eye,6
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Ear,3
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Nose/Mouth/Pharynx,42
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Respiratory,129
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Cardiovascular,284
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Blood/Lymph Organs,40
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Digestive,910
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Urinary,93
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Male Reproductive Organs,393
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Female Reproductive Organs,266
