Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Admission_Type,Count
2010,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Unscheduled,419
2010,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,"Infant, under 24 hrs old",91
2010,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Unknown,8
2010,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Scheduled,1179
2010,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Unscheduled,6838
2010,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Scheduled,3970
2010,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Unscheduled,10319
2010,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,"Infant, under 24 hrs old",2044
2010,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Unknown,3
2010,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Scheduled,1244
2010,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Scheduled,292
2010,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Unscheduled,8
2010,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Scheduled,448
2010,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Unscheduled,848
2010,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,"Infant, under 24 hrs old",134
2010,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Scheduled,244
2010,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Unscheduled,1361
2010,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,"Infant, under 24 hrs old",209
2010,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Scheduled,2658
2010,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Unscheduled,8849
2010,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,"Infant, under 24 hrs old",2165
2010,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Unknown,5
2010,481015,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,Non-Profit,SOLANO,Scheduled,2
2010,481015,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,Non-Profit,SOLANO,Unscheduled,2126
2010,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Scheduled,798
2010,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Unscheduled,4319
2010,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,"Infant, under 24 hrs old",774
2010,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Scheduled,300
2010,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Unscheduled,5141
2010,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,"Infant, under 24 hrs old",1362
2010,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Unknown,26
2010,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Scheduled,141
2010,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Unscheduled,2531
2010,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Unknown,20
2010,484028,NORTH VALLEY-SOLANO COUNTY PSYCHIATRIC HEALTH FACILITY,Investor,SOLANO,Unscheduled,559
2010,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Scheduled,180
2010,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Unscheduled,3342
2010,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Unknown,1
2010,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Scheduled,1550
2010,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Unscheduled,4183
2010,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,"Infant, under 24 hrs old",1780
2010,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Unknown,1
2010,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Scheduled,135
2010,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Unscheduled,760
2010,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Scheduled,375
2010,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Unscheduled,2577
2010,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,"Infant, under 24 hrs old",490
2010,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Unknown,2
2010,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Scheduled,2303
2010,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Unscheduled,9562
2010,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,"Infant, under 24 hrs old",1053
2010,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Unknown,4
2010,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Scheduled,773
2010,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Unscheduled,1275
2010,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,"Infant, under 24 hrs old",173
2010,491338,PALM DRIVE HOSPITAL,District,SONOMA,Scheduled,260
2010,491338,PALM DRIVE HOSPITAL,District,SONOMA,Unscheduled,957
2010,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Scheduled,1752
2010,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Unscheduled,7030
2010,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,"Infant, under 24 hrs old",1862
2010,500852,DOCTORS MEDICAL CENTER,Investor,STANISLAUS,Scheduled,1970
2010,500852,DOCTORS MEDICAL CENTER,Investor,STANISLAUS,Unscheduled,17944
2010,500852,DOCTORS MEDICAL CENTER,Investor,STANISLAUS,"Infant, under 24 hrs old",3968
2010,500852,DOCTORS MEDICAL CENTER,Investor,STANISLAUS,Unknown,7
2010,500867,"EMANUEL MEDICAL CENTER, INC",Non-Profit,STANISLAUS,Scheduled,1728
2010,500867,"EMANUEL MEDICAL CENTER, INC",Non-Profit,STANISLAUS,Unscheduled,9102
2010,500867,"EMANUEL MEDICAL CENTER, INC",Non-Profit,STANISLAUS,"Infant, under 24 hrs old",1362
2010,500867,"EMANUEL MEDICAL CENTER, INC",Non-Profit,STANISLAUS,Unknown,3
2010,500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,Non-Profit,STANISLAUS,Scheduled,3701
2010,500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,Non-Profit,STANISLAUS,Unscheduled,17155
2010,500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,Non-Profit,STANISLAUS,"Infant, under 24 hrs old",2169
2010,500954,KINDRED HOSPITAL MODESTO,Investor,STANISLAUS,Scheduled,1
2010,500967,OAK VALLEY DISTRICT HOSPITAL (2-RH),District,STANISLAUS,Scheduled,593
2010,500967,OAK VALLEY DISTRICT HOSPITAL (2-RH),District,STANISLAUS,Unscheduled,1028
2010,500967,OAK VALLEY DISTRICT HOSPITAL (2-RH),District,STANISLAUS,"Infant, under 24 hrs old",260
2010,504038,STANISLAUS SURGICAL HOSPITAL,Investor,STANISLAUS,Scheduled,913
2010,504038,STANISLAUS SURGICAL HOSPITAL,Investor,STANISLAUS,Unscheduled,47
2010,514001,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,City/County,SUTTER,Scheduled,1
2010,514001,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,City/County,SUTTER,Unscheduled,353
2010,514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,Investor,SUTTER,Scheduled,679
2010,514033,NORTH VALLEY BEHAVIORAL HEALTH,Investor,SUTTER,Unscheduled,525
2010,521041,ST. ELIZABETH COMMUNITY HOSPITAL,Non-Profit,TEHAMA,Scheduled,529
2010,521041,ST. ELIZABETH COMMUNITY HOSPITAL,Non-Profit,TEHAMA,Unscheduled,2760
2010,521041,ST. ELIZABETH COMMUNITY HOSPITAL,Non-Profit,TEHAMA,"Infant, under 24 hrs old",722
2010,531059,TRINITY HOSPITAL,District,TRINITY,Scheduled,48
2010,531059,TRINITY HOSPITAL,District,TRINITY,Unscheduled,443
2010,540734,KAWEAH DELTA MEDICAL CENTER,District,TULARE,Scheduled,4871
2010,540734,KAWEAH DELTA MEDICAL CENTER,District,TULARE,Unscheduled,18684
2010,540734,KAWEAH DELTA MEDICAL CENTER,District,TULARE,"Infant, under 24 hrs old",4290
2010,540734,KAWEAH DELTA MEDICAL CENTER,District,TULARE,Unknown,24
2010,540798,SIERRA VIEW DISTRICT HOSPITAL,District,TULARE,Scheduled,2549
2010,540798,SIERRA VIEW DISTRICT HOSPITAL,District,TULARE,Unscheduled,5152
2010,540798,SIERRA VIEW DISTRICT HOSPITAL,District,TULARE,"Infant, under 24 hrs old",1884
2010,540798,SIERRA VIEW DISTRICT HOSPITAL,District,TULARE,Unknown,1
2010,540816,TULARE REGIONAL MEDICAL CENTER,District,TULARE,Scheduled,2273
2010,540816,TULARE REGIONAL MEDICAL CENTER,District,TULARE,Unscheduled,3322
2010,540816,TULARE REGIONAL MEDICAL CENTER,District,TULARE,"Infant, under 24 hrs old",1213
2010,551061,TUOLUMNE GENERAL MEDICAL FACILITY,City/County,TUOLUMNE,Scheduled,3
2010,551061,TUOLUMNE GENERAL MEDICAL FACILITY,City/County,TUOLUMNE,Unscheduled,8
2010,554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,Non-Profit,TUOLUMNE,Scheduled,1166
2010,554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,Non-Profit,TUOLUMNE,Unscheduled,3785
2010,554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,Non-Profit,TUOLUMNE,"Infant, under 24 hrs old",558
2010,560203,AURORA VISTA DEL MAR HOSPITAL,Investor,VENTURA,Scheduled,1329
2010,560203,AURORA VISTA DEL MAR HOSPITAL,Investor,VENTURA,Unscheduled,1947
2010,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,Non-Profit,VENTURA,Scheduled,4068
2010,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,Non-Profit,VENTURA,Unscheduled,8826
2010,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,Non-Profit,VENTURA,"Infant, under 24 hrs old",2581
2010,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,Non-Profit,VENTURA,Unknown,2
2010,560481,VENTURA COUNTY MEDICAL CENTER,City/County,VENTURA,Scheduled,115
2010,560481,VENTURA COUNTY MEDICAL CENTER,City/County,VENTURA,Unscheduled,12998
2010,560481,VENTURA COUNTY MEDICAL CENTER,City/County,VENTURA,"Infant, under 24 hrs old",2836
2010,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Investor,VENTURA,Scheduled,4074
2010,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Investor,VENTURA,Unscheduled,9762
2010,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Investor,VENTURA,"Infant, under 24 hrs old",1887
2010,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Investor,VENTURA,Unknown,2
2010,560501,OJAI VALLEY COMMUNITY HOSPITAL,Non-Profit,VENTURA,Scheduled,203
2010,560501,OJAI VALLEY COMMUNITY HOSPITAL,Non-Profit,VENTURA,Unscheduled,903
2010,560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,Non-Profit,VENTURA,Scheduled,598
2010,560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,Non-Profit,VENTURA,Unscheduled,2872
2010,560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,Non-Profit,VENTURA,"Infant, under 24 hrs old",229
2010,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,Non-Profit,VENTURA,Scheduled,1044
2010,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,Non-Profit,VENTURA,Unscheduled,5019
2010,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,Non-Profit,VENTURA,"Infant, under 24 hrs old",702
2010,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,Non-Profit,VENTURA,Unknown,3
2010,560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Non-Profit,VENTURA,Scheduled,2457
2010,560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Non-Profit,VENTURA,Unscheduled,9541
2010,560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Non-Profit,VENTURA,"Infant, under 24 hrs old",2182
2010,560838,PACIFIC SHORES HOSPITAL,Investor,VENTURA,Scheduled,170
2010,564121,THOUSAND OAKS SURGICAL HOSPITAL,Investor,VENTURA,Scheduled,1208
2010,564121,THOUSAND OAKS SURGICAL HOSPITAL,Investor,VENTURA,Unscheduled,15
2010,571086,WOODLAND MEMORIAL HOSPITAL,Non-Profit,YOLO,Scheduled,665
2010,571086,WOODLAND MEMORIAL HOSPITAL,Non-Profit,YOLO,Unscheduled,3691
2010,571086,WOODLAND MEMORIAL HOSPITAL,Non-Profit,YOLO,"Infant, under 24 hrs old",697
2010,574010,SUTTER DAVIS HOSPITAL,Non-Profit,YOLO,Scheduled,561
2010,574010,SUTTER DAVIS HOSPITAL,Non-Profit,YOLO,Unscheduled,2814
2010,574010,SUTTER DAVIS HOSPITAL,Non-Profit,YOLO,"Infant, under 24 hrs old",1354
2010,580996,RIDEOUT MEMORIAL HOSPITAL,Non-Profit,YUBA,Scheduled,1238
2010,580996,RIDEOUT MEMORIAL HOSPITAL,Non-Profit,YUBA,Unscheduled,10694
2010,580996,RIDEOUT MEMORIAL HOSPITAL,Non-Profit,YUBA,"Infant, under 24 hrs old",2155
2010,580996,RIDEOUT MEMORIAL HOSPITAL,Non-Profit,YUBA,Unknown,2
2011,010735,ALAMEDA HOSPITAL,District,ALAMEDA,Scheduled,313
2011,010735,ALAMEDA HOSPITAL,District,ALAMEDA,Unscheduled,2463
2011,010735,ALAMEDA HOSPITAL,District,ALAMEDA,Unknown,1
2011,010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,Non-Profit,ALAMEDA,Scheduled,1591
2011,010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,Non-Profit,ALAMEDA,Unscheduled,15094
2011,010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,Non-Profit,ALAMEDA,"Infant, under 24 hrs old",7191
2011,010776,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,Non-Profit,ALAMEDA,Scheduled,2271
2011,010776,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,Non-Profit,ALAMEDA,Unscheduled,7854
2011,010776,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,Non-Profit,ALAMEDA,"Infant, under 24 hrs old",125
2011,010776,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,Non-Profit,ALAMEDA,Unknown,5
2011,010782,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,Non-Profit,ALAMEDA,Scheduled,131
2011,010805,EDEN MEDICAL CENTER,Non-Profit,ALAMEDA,Scheduled,1466
2011,010805,EDEN MEDICAL CENTER,Non-Profit,ALAMEDA,Unscheduled,7897
2011,010805,EDEN MEDICAL CENTER,Non-Profit,ALAMEDA,"Infant, under 24 hrs old",1142
2011,010844,ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS,Non-Profit,ALAMEDA,Scheduled,744
2011,010844,ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS,Non-Profit,ALAMEDA,Unscheduled,2709
2011,010844,ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS,Non-Profit,ALAMEDA,Unknown,1
2011,010846,ALAMEDA CO MED CTR - HIGHLAND CAMPUS,City/County,ALAMEDA,Scheduled,1705
2011,010846,ALAMEDA CO MED CTR - HIGHLAND CAMPUS,City/County,ALAMEDA,Unscheduled,12323
2011,010846,ALAMEDA CO MED CTR - HIGHLAND CAMPUS,City/County,ALAMEDA,"Infant, under 24 hrs old",1111
2011,010856,KAISER FND HOSP - OAKLAND CAMPUS,Non-Profit,ALAMEDA,Scheduled,5373
2011,010856,KAISER FND HOSP - OAKLAND CAMPUS,Non-Profit,ALAMEDA,Unscheduled,13205
2011,010856,KAISER FND HOSP - OAKLAND CAMPUS,Non-Profit,ALAMEDA,"Infant, under 24 hrs old",2199
2011,010856,KAISER FND HOSP - OAKLAND CAMPUS,Non-Profit,ALAMEDA,Unknown,4
2011,010858,KAISER FND HOSP - HAYWARD/FREMONT,Non-Profit,ALAMEDA,Scheduled,2931
2011,010858,KAISER FND HOSP - HAYWARD/FREMONT,Non-Profit,ALAMEDA,Unscheduled,12215
2011,010858,KAISER FND HOSP - HAYWARD/FREMONT,Non-Profit,ALAMEDA,"Infant, under 24 hrs old",2481
2011,010858,KAISER FND HOSP - HAYWARD/FREMONT,Non-Profit,ALAMEDA,Unknown,2
2011,010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,Investor,ALAMEDA,Scheduled,474
2011,010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,Non-Profit,ALAMEDA,Scheduled,2364
2011,010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,Non-Profit,ALAMEDA,Unscheduled,11108
2011,010967,ST. ROSE HOSPITAL,Non-Profit,ALAMEDA,Scheduled,951
2011,010967,ST. ROSE HOSPITAL,Non-Profit,ALAMEDA,Unscheduled,6929
2011,010967,ST. ROSE HOSPITAL,Non-Profit,ALAMEDA,"Infant, under 24 hrs old",1071
2011,010967,ST. ROSE HOSPITAL,Non-Profit,ALAMEDA,Unknown,2
2011,010987,WASHINGTON HOSPITAL - FREMONT,District,ALAMEDA,Scheduled,3978
2011,010987,WASHINGTON HOSPITAL - FREMONT,District,ALAMEDA,Unscheduled,8732
2011,010987,WASHINGTON HOSPITAL - FREMONT,District,ALAMEDA,"Infant, under 24 hrs old",1969
2011,013619,SAN LEANDRO HOSPITAL,Non-Profit,ALAMEDA,Scheduled,378
2011,013619,SAN LEANDRO HOSPITAL,Non-Profit,ALAMEDA,Unscheduled,3329
2011,013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,Non-Profit,ALAMEDA,Scheduled,498
2011,013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,Non-Profit,ALAMEDA,Unscheduled,17
2011,014034,FREMONT HOSPITAL,Investor,ALAMEDA,Unscheduled,2977
2011,014034,FREMONT HOSPITAL,Investor,ALAMEDA,Unknown,5
2011,014050,VALLEYCARE MEDICAL CENTER,Non-Profit,ALAMEDA,Scheduled,2714
2011,014050,VALLEYCARE MEDICAL CENTER,Non-Profit,ALAMEDA,Unscheduled,4948
2011,014050,VALLEYCARE MEDICAL CENTER,Non-Profit,ALAMEDA,"Infant, under 24 hrs old",1309
2011,014050,VALLEYCARE MEDICAL CENTER,Non-Profit,ALAMEDA,Unknown,1
2011,014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,Investor,ALAMEDA,Unscheduled,1207
2011,014226,TELECARE WILLOW ROCK CENTER,Investor,ALAMEDA,Unscheduled,483
2011,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Scheduled,278
2011,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Unscheduled,1951
2011,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,"Infant, under 24 hrs old",320
2011,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Scheduled,52
2011,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Unscheduled,834
2011,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Scheduled,1702
2011,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Unscheduled,3649
2011,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,"Infant, under 24 hrs old",995
2011,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Unknown,1
2011,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Scheduled,1154
2011,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Unscheduled,8513
2011,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,"Infant, under 24 hrs old",434
2011,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Scheduled,3020
2011,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Unscheduled,11493
2011,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,"Infant, under 24 hrs old",1319
2011,044006,BUTTE COUNTY PHF,City/County,BUTTE,Scheduled,8
2011,044006,BUTTE COUNTY PHF,City/County,BUTTE,Unscheduled,630
2011,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Scheduled,191
2011,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Unscheduled,1168
2011,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Scheduled,71
2011,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Unscheduled,974
2011,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,"Infant, under 24 hrs old",165
2011,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Scheduled,618
2011,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Unscheduled,5378
2011,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Scheduled,936
2011,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Unscheduled,7835
2011,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,"Infant, under 24 hrs old",2087
2011,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Unknown,6
2011,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Scheduled,1104
2011,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Unscheduled,6632
2011,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,"Infant, under 24 hrs old",963
2011,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Scheduled,3656
2011,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Unscheduled,13443
2011,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,"Infant, under 24 hrs old",2607
2011,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Unknown,4
2011,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Scheduled,2390
2011,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Unscheduled,11969
2011,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,"Infant, under 24 hrs old",3428
2011,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Unknown,3
2011,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Scheduled,1826
2011,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Unscheduled,7397
2011,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Unknown,5
2011,074017,SAN RAMON REGIONAL MEDICAL CENTER,Investor,CONTRA COSTA,Scheduled,448
2011,074017,SAN RAMON REGIONAL MEDICAL CENTER,Investor,CONTRA COSTA,Unscheduled,4209
2011,074017,SAN RAMON REGIONAL MEDICAL CENTER,Investor,CONTRA COSTA,"Infant, under 24 hrs old",721
2011,074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,Non-Profit,CONTRA COSTA,Unscheduled,2847
2011,074097,KAISER FOUND HSP-ANTIOCH,Non-Profit,CONTRA COSTA,Scheduled,1796
2011,074097,KAISER FOUND HSP-ANTIOCH,Non-Profit,CONTRA COSTA,Unscheduled,5772
2011,074097,KAISER FOUND HSP-ANTIOCH,Non-Profit,CONTRA COSTA,"Infant, under 24 hrs old",1432
2011,084001,SUTTER COAST HOSPITAL,Non-Profit,DEL NORTE,Scheduled,176
2011,084001,SUTTER COAST HOSPITAL,Non-Profit,DEL NORTE,Unscheduled,2068
2011,084001,SUTTER COAST HOSPITAL,Non-Profit,DEL NORTE,"Infant, under 24 hrs old",354
2011,090793,BARTON MEMORIAL HOSPITAL,Non-Profit,EL DORADO,Scheduled,848
2011,090793,BARTON MEMORIAL HOSPITAL,Non-Profit,EL DORADO,Unscheduled,1433
2011,090793,BARTON MEMORIAL HOSPITAL,Non-Profit,EL DORADO,"Infant, under 24 hrs old",368
2011,090793,BARTON MEMORIAL HOSPITAL,Non-Profit,EL DORADO,Unknown,4
2011,090933,MARSHALL  MEDICAL CENTER (1-RH),Non-Profit,EL DORADO,Scheduled,1126
2011,090933,MARSHALL  MEDICAL CENTER (1-RH),Non-Profit,EL DORADO,Unscheduled,4284
2011,090933,MARSHALL  MEDICAL CENTER (1-RH),Non-Profit,EL DORADO,"Infant, under 24 hrs old",532
2011,090933,MARSHALL  MEDICAL CENTER (1-RH),Non-Profit,EL DORADO,Unknown,2
2011,094002,EL DORADO COUNTY P H F,City/County,EL DORADO,Unscheduled,343
2011,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Scheduled,3451
2011,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Unscheduled,6148
2011,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,"Infant, under 24 hrs old",3446
2011,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Unknown,5
2011,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Scheduled,84
2011,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Unscheduled,579
2011,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Scheduled,4283
2011,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Unscheduled,32615
2011,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,"Infant, under 24 hrs old",6652
2011,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Unknown,24
2011,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Scheduled,222
2011,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Unscheduled,1607
