Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Admission_Source_Route,Count
2009,430905,STANFORD HOSPITAL,Non-Profit,SANTA CLARA,Not Your Emergency Room (or No ER),14986
2009,431506,KAISER FND HOSP - SAN JOSE,Non-Profit,SANTA CLARA,Your Emergency Room,5082
2009,431506,KAISER FND HOSP - SAN JOSE,Non-Profit,SANTA CLARA,Not Your Emergency Room (or No ER),8922
2009,434040,LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD,Non-Profit,SANTA CLARA,Not Your Emergency Room (or No ER),16654
2009,434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,Investor,SANTA CLARA,Not Your Emergency Room (or No ER),16
2009,434138,ST. LOUISE REGIONAL HOSPITAL,Non-Profit,SANTA CLARA,Your Emergency Room,2131
2009,434138,ST. LOUISE REGIONAL HOSPITAL,Non-Profit,SANTA CLARA,Not Your Emergency Room (or No ER),1952
2009,434153,KAISER FND HOSP - SANTA CLARA,Non-Profit,SANTA CLARA,Your Emergency Room,8818
2009,434153,KAISER FND HOSP - SANTA CLARA,Non-Profit,SANTA CLARA,Not Your Emergency Room (or No ER),16113
2009,440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,Non-Profit,SANTA CRUZ,Your Emergency Room,6422
2009,440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,Non-Profit,SANTA CRUZ,Not Your Emergency Room (or No ER),6936
2009,440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,Non-Profit,SANTA CRUZ,Unknown,3
2009,444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Non-Profit,SANTA CRUZ,Not Your Emergency Room (or No ER),2833
2009,444013,WATSONVILLE COMMUNITY HOSPITAL,Investor,SANTA CRUZ,Your Emergency Room,2582
2009,444013,WATSONVILLE COMMUNITY HOSPITAL,Investor,SANTA CRUZ,Not Your Emergency Room (or No ER),4532
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Your Emergency Room,301
2009,450936,MAYERS MEMORIAL HOSPITAL,District,SHASTA,Not Your Emergency Room (or No ER),358
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Your Emergency Room,3904
2009,450940,SHASTA REGIONAL MEDICAL CENTER,Investor,SHASTA,Not Your Emergency Room (or No ER),707
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Your Emergency Room,7353
2009,450949,MERCY MEDICAL CENTER - REDDING,Non-Profit,SHASTA,Not Your Emergency Room (or No ER),8944
2009,454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,Investor,SHASTA,Not Your Emergency Room (or No ER),989
2009,454013,PATIENTS' HOSPITAL OF REDDING,Investor,SHASTA,Not Your Emergency Room (or No ER),381
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Your Emergency Room,699
2009,470871,MERCY MEDICAL CENTER MT. SHASTA,Non-Profit,SISKIYOU,Not Your Emergency Room (or No ER),893
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Your Emergency Room,1091
2009,474007,FAIRCHILD MEDICAL CENTER,Non-Profit,SISKIYOU,Not Your Emergency Room (or No ER),801
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Your Emergency Room,7168
2009,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,Non-Profit,SOLANO,Not Your Emergency Room (or No ER),9265
2009,481015,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,Non-Profit,SOLANO,Not Your Emergency Room (or No ER),1979
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Your Emergency Room,2904
2009,481094,SUTTER SOLANO MEDICAL CENTER,Non-Profit,SOLANO,Not Your Emergency Room (or No ER),2627
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Your Emergency Room,3272
2009,481357,NORTH BAY MEDICAL CENTER,Non-Profit,SOLANO,Not Your Emergency Room (or No ER),3523
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Your Emergency Room,2289
2009,484001,NORTH BAY VACAVALLEY HOSPITAL,Non-Profit,SOLANO,Not Your Emergency Room (or No ER),334
2009,484028,NORTH VALLEY-SOLANO COUNTY PSYCHIATRIC HEALTH FACILITY,Investor,SOLANO,Not Your Emergency Room (or No ER),765
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Your Emergency Room,614
2009,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-Profit,SOLANO,Not Your Emergency Room (or No ER),87
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Your Emergency Room,1717
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Not Your Emergency Room (or No ER),5311
2009,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,Non-Profit,SONOMA,Unknown,1
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Your Emergency Room,606
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Not Your Emergency Room (or No ER),316
2009,490964,HEALDSBURG DISTRICT HOSPITAL,District,SONOMA,Unknown,1
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Your Emergency Room,2078
2009,491001,PETALUMA VALLEY HOSPITAL,Non-Profit,SONOMA,Not Your Emergency Room (or No ER),1417
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Your Emergency Room,6872
2009,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Non-Profit,SONOMA,Not Your Emergency Room (or No ER),5989
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Your Emergency Room,1067
2009,491076,SONOMA VALLEY HOSPITAL,District,SONOMA,Not Your Emergency Room (or No ER),1142
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Your Emergency Room,925
2009,491338,PALM DRIVE HOSPITAL,District,SONOMA,Not Your Emergency Room (or No ER),397
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Your Emergency Room,4695
2009,494019,KAISER FND HOSP - SANTA ROSA,Non-Profit,SONOMA,Not Your Emergency Room (or No ER),6272
2009,500852,DOCTORS MEDICAL CENTER,Investor,STANISLAUS,Your Emergency Room,8842
2009,500852,DOCTORS MEDICAL CENTER,Investor,STANISLAUS,Not Your Emergency Room (or No ER),15839
2009,500867,"EMANUEL MEDICAL CENTER, INC",Non-Profit,STANISLAUS,Your Emergency Room,6893
2009,500867,"EMANUEL MEDICAL CENTER, INC",Non-Profit,STANISLAUS,Not Your Emergency Room (or No ER),5337
2009,500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,Non-Profit,STANISLAUS,Your Emergency Room,13747
2009,500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,Non-Profit,STANISLAUS,Not Your Emergency Room (or No ER),9352
2009,500954,KINDRED HOSPITAL MODESTO,Investor,STANISLAUS,Not Your Emergency Room (or No ER),170
2009,500967,OAK VALLEY DISTRICT HOSPITAL (2-RH),District,STANISLAUS,Your Emergency Room,869
2009,500967,OAK VALLEY DISTRICT HOSPITAL (2-RH),District,STANISLAUS,Not Your Emergency Room (or No ER),1246
2009,504038,STANISLAUS SURGICAL HOSPITAL,Investor,STANISLAUS,Not Your Emergency Room (or No ER),1124
2009,510882,FREMONT MEDICAL CENTER,Non-Profit,SUTTER,Not Your Emergency Room (or No ER),8285
2009,514001,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,City/County,SUTTER,Not Your Emergency Room (or No ER),325
2009,514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,Investor,SUTTER,Not Your Emergency Room (or No ER),241
2009,514033,NORTH VALLEY BEHAVIORAL HEALTH,Investor,SUTTER,Not Your Emergency Room (or No ER),542
2009,514037,SEQUOIA PSYCHIATRIC CENTER - PHF,Investor,SUTTER,Not Your Emergency Room (or No ER),251
2009,521041,ST. ELIZABETH COMMUNITY HOSPITAL,Non-Profit,TEHAMA,Your Emergency Room,1765
2009,521041,ST. ELIZABETH COMMUNITY HOSPITAL,Non-Profit,TEHAMA,Not Your Emergency Room (or No ER),2703
2009,531059,TRINITY HOSPITAL,City/County,TRINITY,Your Emergency Room,302
2009,531059,TRINITY HOSPITAL,City/County,TRINITY,Not Your Emergency Room (or No ER),116
2009,540734,KAWEAH DELTA MEDICAL CENTER,District,TULARE,Your Emergency Room,10467
2009,540734,KAWEAH DELTA MEDICAL CENTER,District,TULARE,Not Your Emergency Room (or No ER),15138
2009,540798,SIERRA VIEW DISTRICT HOSPITAL,District,TULARE,Your Emergency Room,5151
2009,540798,SIERRA VIEW DISTRICT HOSPITAL,District,TULARE,Not Your Emergency Room (or No ER),4668
2009,540816,TULARE REGIONAL MEDICAL CENTER,District,TULARE,Your Emergency Room,2925
2009,540816,TULARE REGIONAL MEDICAL CENTER,District,TULARE,Not Your Emergency Room (or No ER),3790
2009,551061,TUOLUMNE GENERAL MEDICAL FACILITY,City/County,TUOLUMNE,Not Your Emergency Room (or No ER),10
2009,554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,Non-Profit,TUOLUMNE,Your Emergency Room,3181
2009,554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,Non-Profit,TUOLUMNE,Not Your Emergency Room (or No ER),2137
2009,554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,Non-Profit,TUOLUMNE,Unknown,3
2009,560203,AURORA VISTA DEL MAR HOSPITAL,Investor,VENTURA,Not Your Emergency Room (or No ER),3335
2009,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,Non-Profit,VENTURA,Your Emergency Room,5745
2009,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,Non-Profit,VENTURA,Not Your Emergency Room (or No ER),9811
2009,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,Non-Profit,VENTURA,Unknown,1
2009,560481,VENTURA COUNTY MEDICAL CENTER,City/County,VENTURA,Your Emergency Room,5634
2009,560481,VENTURA COUNTY MEDICAL CENTER,City/County,VENTURA,Not Your Emergency Room (or No ER),11253
2009,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Investor,VENTURA,Your Emergency Room,7427
2009,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Investor,VENTURA,Not Your Emergency Room (or No ER),7862
2009,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Investor,VENTURA,Unknown,3
2009,560501,OJAI VALLEY COMMUNITY HOSPITAL,Non-Profit,VENTURA,Your Emergency Room,597
2009,560501,OJAI VALLEY COMMUNITY HOSPITAL,Non-Profit,VENTURA,Not Your Emergency Room (or No ER),468
2009,560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,Non-Profit,VENTURA,Your Emergency Room,2448
2009,560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,Non-Profit,VENTURA,Not Your Emergency Room (or No ER),1161
2009,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,Non-Profit,VENTURA,Your Emergency Room,3904
2009,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,Non-Profit,VENTURA,Not Your Emergency Room (or No ER),2546
2009,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,Non-Profit,VENTURA,Unknown,3
2009,560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Non-Profit,VENTURA,Your Emergency Room,6277
2009,560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Non-Profit,VENTURA,Not Your Emergency Room (or No ER),7030
2009,560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Non-Profit,VENTURA,Unknown,1
2009,560838,PACIFIC SHORES HOSPITAL,Investor,VENTURA,Not Your Emergency Room (or No ER),204
2009,564121,THOUSAND OAKS SURGICAL HOSPITAL,Investor,VENTURA,Not Your Emergency Room (or No ER),952
2009,571086,WOODLAND MEMORIAL HOSPITAL,Non-Profit,YOLO,Your Emergency Room,2000
2009,571086,WOODLAND MEMORIAL HOSPITAL,Non-Profit,YOLO,Not Your Emergency Room (or No ER),2792
2009,574010,SUTTER DAVIS HOSPITAL,Non-Profit,YOLO,Your Emergency Room,1177
2009,574010,SUTTER DAVIS HOSPITAL,Non-Profit,YOLO,Not Your Emergency Room (or No ER),3532
2009,580996,RIDEOUT MEMORIAL HOSPITAL,Non-Profit,YUBA,Your Emergency Room,5546
2009,580996,RIDEOUT MEMORIAL HOSPITAL,Non-Profit,YUBA,Not Your Emergency Room (or No ER),1596
2010,010735,ALAMEDA HOSPITAL,District,ALAMEDA,Your Emergency Room,2262
2010,010735,ALAMEDA HOSPITAL,District,ALAMEDA,Not Your Emergency Room (or No ER),352
2010,010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,Non-Profit,ALAMEDA,Your Emergency Room,6981
2010,010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),18131
2010,010776,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,Non-Profit,ALAMEDA,Your Emergency Room,7508
2010,010776,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),3484
2010,010782,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),186
2010,010805,EDEN MEDICAL CENTER,Non-Profit,ALAMEDA,Your Emergency Room,6302
2010,010805,EDEN MEDICAL CENTER,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),3900
2010,010844,ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),3513
2010,010846,ALAMEDA CO MED CTR - HIGHLAND CAMPUS,City/County,ALAMEDA,Your Emergency Room,7937
2010,010846,ALAMEDA CO MED CTR - HIGHLAND CAMPUS,City/County,ALAMEDA,Not Your Emergency Room (or No ER),6903
2010,010856,KAISER FND HOSP - OAKLAND CAMPUS,Non-Profit,ALAMEDA,Your Emergency Room,9149
2010,010856,KAISER FND HOSP - OAKLAND CAMPUS,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),11363
2010,010858,KAISER FND HOSP - HAYWARD/FREMONT,Non-Profit,ALAMEDA,Your Emergency Room,8939
2010,010858,KAISER FND HOSP - HAYWARD/FREMONT,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),9071
2010,010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,Investor,ALAMEDA,Not Your Emergency Room (or No ER),472
2010,010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,Non-Profit,ALAMEDA,Your Emergency Room,8449
2010,010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),5505
2010,010967,ST. ROSE HOSPITAL,Non-Profit,ALAMEDA,Your Emergency Room,5361
2010,010967,ST. ROSE HOSPITAL,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),3137
2010,010987,WASHINGTON HOSPITAL - FREMONT,District,ALAMEDA,Your Emergency Room,7437
2010,010987,WASHINGTON HOSPITAL - FREMONT,District,ALAMEDA,Not Your Emergency Room (or No ER),7397
2010,013619,SAN LEANDRO HOSPITAL,Non-Profit,ALAMEDA,Your Emergency Room,3414
2010,013619,SAN LEANDRO HOSPITAL,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),610
2010,013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),561
2010,014034,FREMONT HOSPITAL,Investor,ALAMEDA,Not Your Emergency Room (or No ER),3445
2010,014050,VALLEYCARE MEDICAL CENTER,Non-Profit,ALAMEDA,Your Emergency Room,4116
2010,014050,VALLEYCARE MEDICAL CENTER,Non-Profit,ALAMEDA,Not Your Emergency Room (or No ER),5114
2010,014050,VALLEYCARE MEDICAL CENTER,Non-Profit,ALAMEDA,Unknown,1
2010,014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,Investor,ALAMEDA,Not Your Emergency Room (or No ER),1373
2010,014226,TELECARE WILLOW ROCK CENTER,Investor,ALAMEDA,Not Your Emergency Room (or No ER),586
2010,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Your Emergency Room,1493
2010,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Not Your Emergency Room (or No ER),1082
2010,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Your Emergency Room,509
2010,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Not Your Emergency Room (or No ER),261
2010,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Your Emergency Room,3052
2010,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Not Your Emergency Room (or No ER),3074
2010,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Your Emergency Room,7639
2010,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Not Your Emergency Room (or No ER),2457
2010,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Your Emergency Room,8630
2010,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Not Your Emergency Room (or No ER),7494
2010,044006,BUTTE COUNTY PHF,City/County,BUTTE,Not Your Emergency Room (or No ER),658
2010,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Your Emergency Room,1172
2010,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Not Your Emergency Room (or No ER),327
2010,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Your Emergency Room,682
2010,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Not Your Emergency Room (or No ER),649
2010,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Your Emergency Room,5302
2010,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Not Your Emergency Room (or No ER),792
2010,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Your Emergency Room,5235
2010,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Not Your Emergency Room (or No ER),6312
2010,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Your Emergency Room,6309
2010,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Not Your Emergency Room (or No ER),2402
2010,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Your Emergency Room,9836
2010,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Not Your Emergency Room (or No ER),9719
2010,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Your Emergency Room,8187
2010,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Not Your Emergency Room (or No ER),10135
2010,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Your Emergency Room,6203
2010,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Not Your Emergency Room (or No ER),2795
2010,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Your Emergency Room,2751
2010,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Not Your Emergency Room (or No ER),2752
2010,074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,Non-Profit,CONTRA COSTA,Not Your Emergency Room (or No ER),2790
2010,074097,KAISER FOUND HSP-ANTIOCH,Non-Profit,CONTRA COSTA,Your Emergency Room,4268
2010,074097,KAISER FOUND HSP-ANTIOCH,Non-Profit,CONTRA COSTA,Not Your Emergency Room (or No ER),5121
2010,084001,SUTTER COAST HOSPITAL,Non-Profit,DEL NORTE,Your Emergency Room,1919
2010,084001,SUTTER COAST HOSPITAL,Non-Profit,DEL NORTE,Not Your Emergency Room (or No ER),885
2010,084001,SUTTER COAST HOSPITAL,Non-Profit,DEL NORTE,Unknown,1
2010,090793,BARTON MEMORIAL HOSPITAL,Non-Profit,EL DORADO,Your Emergency Room,1356
2010,090793,BARTON MEMORIAL HOSPITAL,Non-Profit,EL DORADO,Not Your Emergency Room (or No ER),1407
2010,090933,MARSHALL  MEDICAL CENTER (1-RH),Non-Profit,EL DORADO,Your Emergency Room,3960
2010,090933,MARSHALL  MEDICAL CENTER (1-RH),Non-Profit,EL DORADO,Not Your Emergency Room (or No ER),2068
2010,094002,EL DORADO COUNTY P H F,City/County,EL DORADO,Not Your Emergency Room (or No ER),333
2010,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Your Emergency Room,3650
2010,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Not Your Emergency Room (or No ER),9172
2010,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Your Emergency Room,829
2010,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Not Your Emergency Room (or No ER),217
2010,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Your Emergency Room,22130
2010,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Not Your Emergency Room (or No ER),21154
2010,100745,KINGSBURG MEDICAL CENTER,District,FRESNO,Not Your Emergency Room (or No ER),25
2010,100797,SIERRA KINGS DISTRICT HOSPITAL,District,FRESNO,Your Emergency Room,651
2010,100797,SIERRA KINGS DISTRICT HOSPITAL,District,FRESNO,Not Your Emergency Room (or No ER),2593
2010,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Your Emergency Room,15564
2010,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Not Your Emergency Room (or No ER),13787
2010,104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Investor,FRESNO,Not Your Emergency Room (or No ER),1511
2010,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Not Your Emergency Room (or No ER),2392
2010,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Your Emergency Room,4424
2010,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Not Your Emergency Room (or No ER),4158
2010,104089,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO,City/County,FRESNO,Not Your Emergency Room (or No ER),900
2010,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Not Your Emergency Room (or No ER),3477
2010,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Your Emergency Room,324
2010,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Not Your Emergency Room (or No ER),39
2010,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Your Emergency Room,1265
2010,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Not Your Emergency Room (or No ER),1294
2010,121031,JEROLD PHELPS COMMUNITY HOSPITAL,District,HUMBOLDT,Your Emergency Room,35
2010,121031,JEROLD PHELPS COMMUNITY HOSPITAL,District,HUMBOLDT,Not Your Emergency Room (or No ER),29
2010,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Your Emergency Room,787
2010,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Not Your Emergency Room (or No ER),1144
2010,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Your Emergency Room,3472
2010,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Not Your Emergency Room (or No ER),3511
2010,124004,SEMPERVIRENS P.H.F.,City/County,HUMBOLDT,Not Your Emergency Room (or No ER),601
2010,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Your Emergency Room,4468
2010,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Not Your Emergency Room (or No ER),3162
2010,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Unknown,5
2010,130760,PIONEERS MEMORIAL HOSPITAL,District,IMPERIAL,Your Emergency Room,3803
2010,130760,PIONEERS MEMORIAL HOSPITAL,District,IMPERIAL,Not Your Emergency Room (or No ER),4679
2010,141273,NORTHERN INYO HOSPITAL,District,INYO,Your Emergency Room,503
2010,141273,NORTHERN INYO HOSPITAL,District,INYO,Not Your Emergency Room (or No ER),578
2010,141338,SOUTHERN INYO HOSPITAL,District,INYO,Your Emergency Room,39
2010,141338,SOUTHERN INYO HOSPITAL,District,INYO,Not Your Emergency Room (or No ER),34
2010,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Your Emergency Room,1920
2010,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Not Your Emergency Room (or No ER),2587
2010,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Your Emergency Room,7899
2010,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Not Your Emergency Room (or No ER),12721
2010,150736,KERN MEDICAL CENTER,City/County,KERN,Your Emergency Room,5245
2010,150736,KERN MEDICAL CENTER,City/County,KERN,Not Your Emergency Room (or No ER),9966
2010,150736,KERN MEDICAL CENTER,City/County,KERN,Unknown,1
2010,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Your Emergency Room,731
2010,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Not Your Emergency Room (or No ER),279
2010,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Your Emergency Room,7280
2010,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Not Your Emergency Room (or No ER),6914
2010,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,Investor,KERN,Not Your Emergency Room (or No ER),3964
2010,150782,RIDGECREST REGIONAL HOSPITAL,Non-Profit,KERN,Your Emergency Room,1659
2010,150782,RIDGECREST REGIONAL HOSPITAL,Non-Profit,KERN,Not Your Emergency Room (or No ER),1493
2010,150788,SAN JOAQUIN COMMUNITY HOSPITAL,Non-Profit,KERN,Your Emergency Room,10230
